surface	lemma	pos	features	source
mwandishi	mwandishi	Noun		base
mwanga	mwanga	Noun		base
mwangalizi	mwangalizi	Noun		base
mwangu	angu	Adjective	Number=Plural	unimorph
mwanyamazisha	mwanyamazisha	Unknown		base
mwanzi	mwanzi	Noun		base
mwanzilishi	mwanzilishi	Noun		base
mwanzo	mwanzo	Noun		base
mwao	ao	Adjective	Number=Plural	unimorph
mwaona	ona	Verb	Number=Plural	unimorph
mwaonekana	mwaonekana	Unknown		base
mwapaswa	mwapaswa	Unknown		base
mwapata	mwapata	Unknown		base
mwasema	mwasema	Unknown		base
mwashuhudia	mwashuhudia	Unknown		base
mwastahili	mwastahili	Unknown		base
mwatamani	mwatamani	Unknown		base
mwatambua	mwatambua	Unknown		base
mwateseka	mwateseka	Unknown		base
mwaweza	mwaweza	Unknown		base
mwe	mwe	Verb		base
mwekundu	ekundu	Adjective	Number=Singular	unimorph
mwema	ema	Adjective	Number=Singular	unimorph
mwembamba	embamba	Adjective	Number=Singular	unimorph
mwendawazimu	mwendawazimu	Noun		base
mwende	enda	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
mwendelee	mwendelee	Unknown		base
mwendo	mwendo	Noun		base
mwenendo	mwenendo	Noun		base
mwenu	enu	Adjective	Number=Plural	unimorph
mwenye	mwenye	Noun		base
mwenyeji	mwenyeji	Noun		base
mwenyewe	enyewe	Adjective	Number=Plural	unimorph
mwenyezi	mwenyezi	Noun		base
mwenza	mwenza	Noun		base
mwenzake	mwenzake	Noun		base
mwenzako	mwenzako	Noun		base
mwenzangu	mwenzangu	Noun		base
mwenzao	mwenzao	Noun		base
mwenzetu	mwenzetu	Noun		base
mwenzi	mwenzi	Noun		base
mwenzio	mwenzio	Noun		base
mwepesi	epesi	Adjective	Number=Singular	unimorph
mwepuke	mwepuke	Unknown		base
mwerevu	erevu	Adjective	Number=Singular	unimorph
mwetu	etu	Adjective	Number=Plural	unimorph
mweupe	eupe	Adjective	Number=Singular	unimorph
mweusi	eusi	Adjective	Number=Singular	unimorph
mwezi	mwezi	Noun		base
mwiba	mwiba	Noun		base
mwili	mwili	Noun		base
mwilini	mwilini	Noun		base
mwimarishwe	mwimarishwe	Unknown		base
mwingi	ingi	Adjective	Number=Singular	unimorph
mwingine	ingine	Adjective	Number=Singular	unimorph
mwinjilisti	mwinjilisti	Noun		base
mwinuko	mwinuko	Noun		base
mwisho	mwisho	Noun		base
mwishowe	mwishowe	Adverb		base
mwisraeli	mwisraeli	Noun		base
mwito	mwito	Noun		base
mwitu	mwitu	Noun		base
mwituni	mwituni	Noun		base
mwivi	mwivi	Noun		base
mwizi	mwizi	Noun		base
mwokozi	mwokozi	Noun		base
mwombaji	mwombaji	Noun		base
mwombe	mwombe	Unknown		base
mwondoe	mwondoe	Unknown		base
mwondoke	mwondoke	Unknown		base
mwondoshe	mwondoshe	Unknown		base
mwone	mwone	Unknown		base
mwongo	mwongo	Noun		base
mwongozo	mwongozo	Noun		base
mwonye	mwonye	Unknown		base
mwote	ote	Adjective	Number=Plural	unimorph
mwovu	mwovu	Noun		base
mwuaji	mwuaji	Noun		base
myahudi	myahudi	Noun		base
myunani	myunani	Noun		base
mzabibu	mzabibu	Noun		base
mzaha	mzaha	Noun		base
mzaliwa	mzaliwa	Noun		base
mzazi	mzazi	Noun		base
mzee	zee	Adjective	Number=Singular	unimorph
mzeituni	mzeituni	Noun		base
mzembe	mzembe	Unknown		base
mzidi	mzidi	Unknown		base
mzigo	mzigo	Noun		base
mzima	zima	Adjective	Number=Singular	unimorph
mzimu	mzimu	Noun		base
mzinzi	mzinzi	Noun		base
mzito	zito	Adjective	Number=Singular	unimorph
mzizi	mzizi	Noun		base
mzoga	mzoga	Noun		base
mzuri	zuri	Adjective	Number=Singular	unimorph
na	na	Coordinating connective		base
naam	naam	Interjection		base
naamini	naamini	Unknown		base
naandika	andika	Verb	Mood=Indicative;Number=Singular	unimorph
nabii	nabii	Noun		base
nacho	nacho	Unknown		base
nachukua	nachukua	Unknown		base
nadaiwa	nadaiwa	Unknown		base
nadhani	nadhani	Unknown		base
nadhiri	nadhiri	Noun		base
naenda	enda	Verb	Mood=Indicative;Number=Singular	unimorph
naendelea	naendelea	Unknown		base
nafahamu	nafahamu	Unknown		base
nafaka	nafaka	Noun		base
nafanya	nafanya	Unknown		base
nafasi	nafasi	Noun		base
nafikiri	nafikiri	Unknown		base
nafikiria	nafikiria	Unknown		base
nafsi	nafsi	Noun		base
nafunga	nafunga	Unknown		base
nafurahi	nafurahi	Unknown		base
nafurahia	nafurahia	Unknown		base
nafuu	nafuu	Noun		base
nahisi	nahisi	Unknown		base
nahitaji	nahitaji	Unknown		base
nahodha	nahodha	Noun		base
nahofia	nahofia	Unknown		base
nahumu	nahumu	Proper noun		base
naja	ja	Verb	Mood=Indicative;Number=Singular	unimorph
najisi	najisi	Verb		base
najitahidi	najitahidi	Unknown		base
najua	najua	Unknown		base
najulikana	najulikana	Unknown		base
nakala	nakala	Noun		base
nakaribia	nakaribia	Unknown		base
nakiri	nakiri	Proper noun		base
nakubaliana	nakubaliana	Unknown		base
nakufa	nakufa	Unknown		base
nakuja	nakuja	Unknown		base
nakumbuka	nakumbuka	Unknown		base
nakupenda	nakupenda	Verb		base
naleta	leta	Verb	Mood=Indicative;Number=Singular	unimorph
nalinda	nalinda	Unknown		base
nalo	nalo	Unknown		base
namba	namba	Noun		base
nami	nami	Unknown		base
namna	namna	Noun		base
nane	nane	Numeral		base
nanena	nanena	Unknown		base
nanga	nanga	Noun		base
nani	nani	Adjective		base
nanyi	nanyi	Unknown		base
nao	nao	Unknown		base
naomba	naomba	Unknown		base
naona	ona	Verb	Mood=Indicative;Number=Singular	unimorph
naondoka	naondoka	Unknown		base
naongea	ongea	Verb	Mood=Indicative;Number=Singular	unimorph
napanga	napanga	Unknown		base
napaswa	napaswa	Unknown		base
napenda	penda	Verb	Mood=Indicative;Number=Singular	unimorph
napiga	piga	Verb	Mood=Indicative;Number=Singular	unimorph
napigana	napigana	Unknown		base
nasaba	nasaba	Noun		base
nasahau	nasahau	Unknown		base
nasali	nasali	Unknown		base
nasema	nasema	Unknown		base
nashuhudia	nashuhudia	Unknown		base
nasi	nasi	Unknown		base
nasikia	nasikia	Unknown		base
nasimama	nasimama	Unknown		base
natafuta	natafuta	Unknown		base
nataka	nataka	Unknown		base
natamani	natamani	Unknown		base
natangaza	natangaza	Unknown		base
natarajia	natarajia	Unknown		base
natazamia	natazamia	Unknown		base
nategemea	nategemea	Unknown		base
natenda	natenda	Unknown		base
nateseka	nateseka	Unknown		base
natoa	natoa	Unknown		base
natoka	natoka	Unknown		base
natumaini	natumaini	Unknown		base
natumia	natumia	Unknown		base
navumilia	navumilia	Unknown		base
navyo	navyo	Unknown		base
nawe	nawe	Unknown		base
naweza	naweza	Unknown		base
naye	naye	Unknown		base
nayo	nayo	Unknown		base
nazo	nazo	Unknown		base
nazungumza	nazungumza	Unknown		base
ncha	ncha	Noun		base
nchi	nchi	Noun		base
ndama	ndama	Noun		base
ndani	ndani	Noun		base
ndefu	refu	Adjective	Number=Plural	unimorph
ndege	ndege	Noun		base
ndicho	ndicho	Verb		base
ndiko	ndiko	Verb		base
ndilo	ndilo	Verb		base
ndimi	ulimi	Noun	Person=First;Number=Singular	wiktionary
ndio	ndio	Interjection		base
ndipo	ndipo	Verb		base
ndivyo	ndivyo	Verb		base
ndiye	ndiye	Verb		base
ndiyo	ndiyo	Interjection		base
ndoa	ndoa	Noun		base
ndoano	ndoano	Noun		base
ndogo	dogo	Adjective	Number=Plural	unimorph
ndoo	ndoo	Noun		base
ndoto	ndoto	Noun		base
ndovu	ndovu	Noun		base
ndugu	ndugu	Noun		base
nduguye	nduguye	Noun		base
neema	neema	Noun		base
nenda	nenda	Verb		base
nendeni	nendeni	Verb		base
neno	neno	Noun		base
ngamia	ngamia	Noun		base
ngano	ngano	Noun		base
ngao	ngao	Noun		base
ngapi	ngapi	Adjective		base
ngazi	ngazi	Noun		base
nge	nge	Noun		base
ngoja	ngoja	Verb		base
ngome	ngome	Noun		base
ngozi	ngozi	Noun		base
ngumi	ngumi	Noun		base
ngumu	gumu	Adjective	Number=Plural	unimorph
nguo	nguo	Noun		base
ngurumo	ngurumo	Noun		base
nguruwe	nguruwe	Noun		base
nguvu	nguvu	Noun		base
nguzo	nguzo	Noun		base
ni	ni	Particle		base
nia	nia	Noun		base
niaba	niaba	Noun		base
niambie	ambia	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
niamini	niamini	Unknown		base
niamuru	niamuru	Unknown		base
niazime	niazime	Unknown		base
nibatize	nibatize	Unknown		base
nichomwe	nichomwe	Unknown		base
nidhamu	nidhamu	Noun		base
niende	enda	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nifanye	nifanye	Unknown		base
nife	fa	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nifuate	nifuate	Unknown		base
nifurahi	nifurahi	Unknown		base
nihubiri	nihubiri	Unknown		base
nihudumu	nihudumu	Unknown		base
nihurumie	nihurumie	Unknown		base
nijae	nijae	Unknown		base
nijawe	nijawe	Unknown		base
nije	ja	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nijivune	nijivune	Unknown		base
nikaenda	enda	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
nikafa	fa	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
nikajibu	jibu	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
nikaona	ona	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
nikienda	enda	Verb	Tense=Past;Person=First;Number=Singular	unimorph
nikija	ja	Verb	Tense=Past;Person=First;Number=Singular	unimorph
nikiri	nikiri	Unknown		base
nikisafiri	safiri	Verb	Tense=Past;Person=First;Number=Singular	unimorph
niko	niko	Verb		base
nikumbuke	nikumbuke	Unknown		base
nile	nile	Verb		base
niliandika	andika	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nilikufa	fa	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nilikuja	ja	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nilikwenda	enda	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
niliona	ona	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
niliongea	ongea	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nilipiga	piga	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nilizaliwa	nilizaliwa	Verb		base
nimeandaa	andaa	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nimeandika	andika	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nimekufa	fa	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nimekuja	ja	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nimeleta	leta	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nimeona	ona	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nimo	nimo	Verb		base
nina	nina	Verb		base
ninaamini	ninaamini	Unknown		base
ninaandika	andika	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninabatiza	ninabatiza	Unknown		base
ninachuma	ninachuma	Unknown		base
ninadhani	ninadhani	Unknown		base
ninaenda	ninaenda	Verb		base
ninaendelea	ninaendelea	Unknown		base
ninafaa	faa	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninafanya	ninafanya	Unknown		base
ninafikiri	ninafikiri	Unknown		base
ninafurahi	ninafurahi	Unknown		base
ninafurahia	ninafurahia	Unknown		base
ninahitaji	ninahitaji	Verb		base
ninaishi	ninaishi	Unknown		base
ninajawa	ninajawa	Unknown		base
ninajivuna	ninajivuna	Unknown		base
ninajua	ninajua	Unknown		base
ninakufa	fa	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninakuja	ja	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninakupa	pa	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninakwenda	enda	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninanena	ninanena	Unknown		base
ninaogopa	ninaogopa	Unknown		base
ninaomba	ninaomba	Verb		base
ninaona	ona	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninaongea	ongea	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninapanga	ninapanga	Unknown		base
ninapenda	penda	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
ninapitia	ninapitia	Unknown		base
ninasema	ninasema	Unknown		base
ninashangaa	ninashangaa	Unknown		base
ninashawishiwa	ninashawishiwa	Unknown		base
ninashuhudia	ninashuhudia	Unknown		base
ninasukumwa	ninasukumwa	Unknown		base
ninatafuta	ninatafuta	Unknown		base
ninataka	ninataka	Verb		base
ninatamani	ninatamani	Unknown		base
ninatarajia	ninatarajia	Unknown		base
ninateswa	ninateswa	Unknown		base
ninatoa	ninatoa	Unknown		base
ninatumaini	ninatumaini	Unknown		base
ninaumwa	ninaumwa	Unknown		base
ninaweza	ninaweza	Verb		base
ninazungumza	ninazungumza	Unknown		base
ninene	ninene	Unknown		base
ningali	ningali	Unknown		base
ningependa	penda	Verb	Mood=Indicative;Person=First;Number=Singular	unimorph
nini	nini	Pronoun		base
ninyi	ninyi	Pronoun		base
ninywe	nywa	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
niokoe	niokoe	Unknown		base
niombe	niombe	Unknown		base
niondolee	niondolee	Unknown		base
nionekane	nionekane	Unknown		base
nioneshe	nioneshe	Unknown		base
nionyeshe	nionyeshe	Unknown		base
nipate	nipate	Unknown		base
nipe	pa	Verb	Mood=Indicative;Tense=Past;Person=First;Number=Singular	unimorph
nipewe	nipewe	Unknown		base
nipigwe	nipigwe	Unknown		base
nipo	nipo	Verb		base
nira	nira	Noun		base
nirehemu	nirehemu	Unknown		base
niruhusu	niruhusu	Unknown		base
nisaidie	nisaidie	Unknown		base
nisalimie	nisalimie	Unknown		base
nisaliti	nisaliti	Unknown		base
niseme	niseme	Unknown		base
nishinde	nishinde	Unknown		base
nisikie	nisikie	Unknown		base
nitabaki	baki	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
nitakuja	ja	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
nitakupa	pa	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
nitakuwa	nitakuwa	Verb		base
nitakwenda	enda	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
nitalipa	lipa	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
nitaona	ona	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
nitume	nitume	Unknown		base
niwe	niwe	Verb		base
niweze	niweze	Unknown		base
nizungumze	nizungumze	Unknown		base
njaa	njaa	Noun		base
njama	njama	Noun		base
njano	njano	Adjective		base
nje	nje	Adjective		base
njema	ema	Adjective	Number=Plural	unimorph
njia	njia	Noun		base
njiani	njiani	Noun		base
njiwa	njiwa	Noun		base
njoni	njoni	Verb		base
njoo	njoo	Verb		base
njooni	njooni	Verb		base
nne	nne	Numeral		base
nondo	nondo	Noun		base
nuhu	nuhu	Proper noun		base
nukta	nukta	Noun		base
nunua	nunua	Verb		base
nunuliwa	nunuliwa	Verb		base
nuru	nuru	Noun		base
nusu	nusu	Noun		base
nyakati	wakati	Noun	Number=Plural	wiktionary
nyama	nyama	Noun		base
nyamaza	nyamaza	Verb		base
nyamazeni	nyamazeni	Unknown		base
nyanda	nyanda	Noun		base
nyaraka	waraka	Noun	Number=Plural	wiktionary
nyasi	nyasi	Noun		base
nyavu	wavu	Noun	Number=Plural	wiktionary
nyayo	nyayo	Noun		base
nyekundu	ekundu	Adjective	Number=Plural	unimorph
nyenzo	wenzo	Noun	Number=Plural	wiktionary
nyepesi	epesi	Adjective	Number=Plural	unimorph
nyeupe	eupe	Adjective	Number=Plural	unimorph
nyika	nyika	Noun		base
nyimbo	wimbo	Noun	Number=Plural	wiktionary
nyingi	ingi	Adjective	Number=Plural	unimorph
nyingine	ingine	Adjective	Number=Plural	unimorph
nyinyi	nyinyi	Pronoun		base
nyofu	nyofu	Adjective		base
nyoka	nyoka	Noun		base
nyongeza	nyongeza	Noun		base
nyongo	nyongo	Noun		base
nyota	nyota	Noun		base
nyote	nyote	Adjective		base
nyuma	uma	Noun	Number=Plural	wiktionary
nyumba	nyumba	Noun		base
nyumbani	nyumbani	Noun		base
nyuso	uso	Noun	Number=Plural	wiktionary
nywele	nywele	Noun		base
nzige	nzige	Noun		base
nzima	zima	Adjective	Number=Plural	unimorph
nzio	nzio	Noun		base
nzuri	zuri	Adjective	Number=Plural	unimorph
ofisa	ofisa	Noun		base
ofisi	ofisi	Noun		base
ogopa	ogopa	Verb		base
omba	omba	Verb		base
ombeni	ombeni	Unknown		base
ombi	ombi	Noun		base
ombolezeni	ombolezeni	Unknown		base
ona	ona	Verb		base
ondoka	ondoka	Verb		base
ondokeni	ondokeni	Unknown		base
oneni	oneni	Unknown		base
onesheni	onesheni	Unknown		base
ongea	ongea	Verb		base
ongeeni	ongeeni	Unknown		base
ongezeko	ongezeko	Noun		base
onja	onja	Verb		base
onyesheni	onyesheni	Unknown		base
onyo	onyo	Noun		base
orodha	orodha	Noun		base
ota	ota	Verb		base
ovu	ovu	Adjective		base
pa	pa	Verb		base
paa	paa	Noun		base
pacha	pacha	Noun		base
paja	paja	Noun		base
paji	paji	Noun		base
paka	paka	Noun		base
pake	ake	Adjective	Number=Singular	unimorph
pako	ako	Adjective	Number=Singular	unimorph
pale	le	Adjective	Number=Singular	unimorph
pamoja	pamoja	Adverb		base
pana	pana	Adjective		base
panda	panda	Verb		base
pande	upande	Noun	Number=Plural	wiktionary
pandeni	pandeni	Unknown		base
pandwa	pandwa	Verb		base
panga	upanga	Noun	Number=Plural	wiktionary
pango	pango	Noun		base
pao	ao	Adjective	Number=Singular	unimorph
papa	papa	Noun		base
paradiso	paradiso	Noun		base
pasaka	pasaka	Noun		base
pasipo	pasipo	Adposition		base
pata	pata	Verb		base
patakatifu	takatifu	Adjective	Number=Singular	unimorph
patana	patana	Verb		base
patanishwa	patanishwa	Verb		base
paulo	paulo	Proper noun		base
paza	paza	Verb		base
pazia	pazia	Noun		base
pazuri	zuri	Adjective	Number=Singular	unimorph
peke	peke	Adposition		base
pekee	pekee	Adjective		base
pelekeni	pelekeni	Unknown		base
pembe	pembe	Noun		base
pembeni	pembeni	Adverb		base
pendaneni	pendaneni	Unknown		base
pendo	pendo	Noun		base
pengine	ingine	Adjective	Number=Singular	unimorph
pentekoste	pentekoste	Noun		base
penu	enu	Adjective	Number=Singular	unimorph
penye	penye	Particle		base
pepo	upepo	Noun	Number=Plural	wiktionary
pesa	pesa	Noun		base
pete	pete	Noun		base
petro	petro	Proper noun		base
petu	etu	Adjective	Number=Singular	unimorph
pia	pia	Adverb		base
picha	picha	Noun		base
piga	piga	Verb		base
pigeni	pigeni	Unknown		base
pigo	pigo	Noun		base
pili	pili	Numeral		base
pindi	pindi	Noun		base
pindo	pindo	Noun		base
pingu	pingu	Noun		base
pipa	pipa	Noun		base
pita	pita	Verb		base
pitishwa	pitishwa	Verb		base
pochi	pochi	Noun		base
pokea	pokea	Verb		base
pokeeni	pokeeni	Unknown		base
pole	pole	Interjection		base
polepole	polepole	Adverb		base
pombe	pombe	Noun		base
pongezi	pongezi	Noun		base
ponyeni	ponyeni	Unknown		base
popote	popote	Adjective		base
pori	pori	Noun		base
porini	porini	Noun		base
pote	ote	Adjective	Number=Singular	unimorph
povu	povu	Noun		base
pumzi	pumzi	Noun		base
pumzika	pumzika	Verb		base
pumziko	pumziko	Noun		base
punda	punda	Noun		base
punde	punde	Adverb		base
punje	punje	Noun		base
pwani	pwani	Noun		base
rabi	rabi	Proper noun		base
radhi	radhi	Verb		base
radi	radi	Noun		base
rafiki	rafiki	Noun		base
raha	raha	Noun		base
rahisi	rahisi	Adjective		base
raia	raia	Noun		base
rangi	rangi	Noun		base
rasmi	rasmi	Adjective		base
ratili	ratili	Noun		base
ratli	ratli	Noun		base
refu	refu	Adjective		base
rehema	rehema	Noun		base
ridhikeni	ridhikeni	Unknown		base
robo	robo	Noun		base
roda	roda	Noun		base
roho	roho	Noun		base
roma	roma	Proper noun		base
rudi	rudi	Verb		base
rudisha	rudisha	Verb		base
rufaa	rufaa	Noun		base
rufani	rufani	Noun		base
ruhusa	ruhusa	Noun		base
ruhusu	ruhusu	Verb		base
saa	saa	Noun		base
saba	saba	Numeral		base
sababu	sababu	Noun		base
sabato	sabato	Noun		base
sabini	sabini	Numeral		base
saburi	saburi	Noun		base
sadaka	sadaka	Noun		base
safari	safari	Noun		base
safarini	safarini	Noun		base
safi	safi	Adjective		base
safina	safina	Noun		base
safisheni	safisheni	Unknown		base
safu	safu	Noun		base
sahani	sahani	Noun		base
sahihi	sahihi	Adjective		base
sakafu	sakafu	Noun		base
sala	sala	Noun		base
salaam	salaam	Interjection		base
salama	salama	Noun		base
salamu	salamu	Interjection		base
salfa	salfa	Noun		base
salia	salia	Verb		base
salimia	salimia	Verb		base
salimianeni	salimianeni	Unknown		base
salimieni	salimieni	Unknown		base
samaki	samaki	Noun		base
samani	samani	Noun		base
sameheni	sameheni	Unknown		base
sana	sana	Adverb		base
sanamu	sanamu	Noun		base
sanda	sanda	Noun		base
sanduku	sanduku	Noun		base
sarafu	sarafu	Noun		base
sasa	sasa	Adverb		base
sauti	sauti	Noun		base
sawa	sawa	Adjective		base
sawasawa	sawasawa	Adverb		base
sehemu	sehemu	Noun		base
sema	sema	Verb		base
semeni	semeni	Unknown		base
semwa	semwa	Verb		base
sensa	sensa	Noun		base
sentensi	sentensi	Noun		base
senti	senti	Noun		base
sera	sera	Noun		base
seremala	seremala	Noun		base
shaba	shaba	Noun		base
shahada	shahada	Noun		base
shahidi	shahidi	Noun		base
shairi	shairi	Noun		base
shaka	shaka	Noun		base
shamba	shamba	Noun		base
shambani	shambani	Noun		base
shamu	shamu	Proper noun		base
shangilia	shangilia	Verb		base
shangilieni	shangilieni	Unknown		base
sharti	sharti	Adverb		base
shauku	shauku	Noun		base
shauri	shauri	Noun		base
shavu	shavu	Noun		base
shayiri	shayiri	Noun		base
shehena	shehena	Noun		base
sherehe	sherehe	Noun		base
sheria	sheria	Noun		base
shetani	shetani	Noun		base
shetri	shetri	Proper noun		base
shiba	shiba	Verb		base
shida	shida	Noun		base
shika	shika	Verb		base
shikilia	shikilia	Verb		base
shimo	shimo	Noun		base
shimoni	shimoni	Noun		base
shina	shina	Noun		base
shingo	shingo	Noun		base
shingoni	shingoni	Noun		base
shinikizo	shinikizo	Noun		base
shirika	shirika	Noun		base
shiriki	shiriki	Verb		base
shitaka	shitaka	Noun		base
shoka	shoka	Noun		base
shomoro	shomoro	Noun		base
shughuli	shughuli	Noun		base
shujaa	shujaa	Adjective		base
shuka	shuka	Verb		base
shukrani	shukrani	Interjection		base
shuku	shuku	Verb		base
shukurani	shukurani	Interjection		base
shusheni	shusheni	Unknown		base
shutuma	shutuma	Noun		base
shwari	shwari	Adjective		base
si	si	Verb		base
siandiki	siandiki	Verb		base
sidanganyi	sidanganyi	Unknown		base
sidhani	sidhani	Unknown		base
sielewi	sielewi	Unknown		base
siendi	siendi	Verb		base
sifa	sifa	Noun		base
sifanyi	sifanyi	Unknown		base
sifongo	sifongo	Noun		base
sifuni	sifuni	Unknown		base
sihitaji	sihitaji	Unknown		base
sijali	sijali	Unknown		base
sijui	sijui	Interjection		base
sikatai	sikatai	Unknown		base
siki	siki	Noun		base
sikia	sikia	Verb		base
sikieni	sikieni	Unknown		base
sikiliza	sikiliza	Verb		base
sikilizeni	sikilizeni	Unknown		base
sikimbii	sikimbii	Verb		base
sikio	sikio	Noun		base
sikitiko	sikitiko	Noun		base
siko	siko	Verb		base
siku	siku	Noun		base
sikukuu	sikukuu	Noun		base
silaha	silaha	Noun		base
silika	silika	Noun		base
simaanishi	simaanishi	Unknown		base
simama	simama	Verb		base
simameni	simameni	Unknown		base
simba	simba	Noun		base
simo	simo	Verb		base
simulizi	simulizi	Noun		base
sina	sina	Verb		base
sinagogi	sinagogi	Noun		base
sindano	sindano	Noun		base
singa	singa	Noun		base
sinia	sinia	Noun		base
sio	sio	Verb		base
siombi	siombi	Unknown		base
sioni	sioni	Unknown		base
sipaswi	sipaswi	Unknown		base
sipendi	sipendi	Unknown		base
sipo	sipo	Verb		base
sipokei	sipokei	Unknown		base
siri	siri	Noun		base
siria	siria	Proper noun		base
sirini	sirini	Unknown		base
sisemi	sisemi	Unknown		base
sisi	sisi	Pronoun		base
sistahili	sistahili	Unknown		base
sita	sita	Numeral		base
sitafuti	sitafuti	Unknown		base
sitaki	sitaki	Interjection		base
sitakuwa	sitakuwa	Verb		base
sitamani	sitamani	Unknown		base
sitarajii	sitarajii	Unknown		base
sitini	sitini	Numeral		base
siungui	siungui	Unknown		base
sivyo	sivyo	Verb		base
siweki	siweki	Unknown		base
siwezi	siwezi	Unknown		base
siye	siye	Verb		base
siyo	siyo	Interjection		base
sizungumzi	sizungumzi	Unknown		base
sogea	sogea	Verb		base
sogeeni	sogeeni	Unknown		base
soko	soko	Noun		base
sokoni	sokoni	Noun		base
solomoni	solomoni	Proper noun		base
somo	somo	Noun		base
sonara	sonara	Noun		base
sote	sote	Adjective		base
sponji	sponji	Noun		base
stahimili	stahimili	Verb		base
starehe	starehe	Noun		base
suala	suala	Noun		base
subira	subira	Noun		base
subirini	subirini	Unknown		base
sufi	sufi	Noun		base
sufu	sufu	Noun		base
sugu	sugu	Noun		base
sumu	sumu	Noun		base
sura	sura	Noun		base
swala	swala	Noun		base
swali	swali	Noun		base
taa	taa	Noun		base
taabu	taabu	Noun		base
taarifa	taarifa	Noun		base
tabia	tabia	Noun		base
tabibu	tabibu	Noun		base
tabiri	tabiri	Verb		base
tabu	tabu	Noun		base
tafadhali	tafadhali	Interjection		base
tafakari	tafakari	Verb		base
tafsiri	tafsiri	Noun		base
tafsiriwa	tafsiriwa	Verb		base
tafuta	tafuta	Verb		base
tafuteni	tafuteni	Unknown		base
taharuki	taharuki	Noun		base
tahiriwa	tahiriwa	Verb		base
tai	tai	Noun		base
taifa	taifa	Noun		base
taji	taji	Noun		base
tajiri	tajiri	Adjective		base
takaseni	takaseni	Unknown		base
takataka	takataka	Noun		base
takatifu	takatifu	Adjective		base
takeni	takeni	Unknown		base
takribani	takribani	Adverb		base
talaka	talaka	Noun		base
talanta	talanta	Noun		base
tamaa	tamaa	Noun		base
tamaduni	utamaduni	Noun	Number=Plural	wiktionary
tamasha	tamasha	Noun		base
tambarare	tambarare	Noun		base
tambua	tambua	Verb		base
tambueni	tambueni	Unknown		base
tamu	tamu	Adjective		base
tanga	tanga	Noun		base
tangu	tangu	Adposition		base
tangulia	tangulia	Verb		base
tano	tano	Numeral		base
taraja	taraja	Verb		base
tarajio	tarajio	Noun		base
taratibu	taratibu	Noun		base
tarumbeta	tarumbeta	Noun		base
tasa	tasa	Noun		base
tatizo	tatizo	Noun		base
tatu	tatu	Numeral		base
taulo	taulo	Noun		base
tauni	tauni	Noun		base
tawi	tawi	Noun		base
tayari	tayari	Adjective		base
tazama	tazama	Verb		base
tazameni	tazameni	Unknown		base
tegemeo	tegemeo	Noun		base
teke	teke	Noun		base
tele	tele	Adjective		base
tembea	tembea	Verb		base
tembeeni	tembeeni	Unknown		base
tena	tena	Adverb		base
tenda	tenda	Verb		base
tendeka	tendeka	Verb		base
