target	source	prob	count
askerleriyle	humiliated	1.0	1
askerlerle	rescued	1.0	1
askerlik	expense	1.0	1
askerliğe	duty	1.0	1
asla	never	0.7619	16
aslan	lion	0.6667	4
aslana	flying	1.0	1
aslanların	subdued	1.0	1
aslanın	lion	1.0	1
aslı	continually	1.0	1
aslında	actually	0.5	1
aslının	representations	1.0	1
asma	yield	1.0	1
asmada	branch	1.0	1
asmamaları	sharply	1.0	1
asmanın	anew	0.6667	2
asmasının	clusters	1.0	1
asmayım	vine	1.0	2
asmayın	disfigure	1.0	1
astı	hanged	1.0	1
asya	asia	0.9048	19
asıl	main	0.5	1
asılan	hanged	0.5	1
asıldı	possessions	1.0	1
asıllı	alexandrian	0.5	1
asılıp	sunk	1.0	1
asıp	hanging	1.0	1
at	causes	0.3846	5
ata	horse	0.6667	2
atacaklar	furnace	0.5	1
atacaklarmış	pretending	1.0	1
atacaktır	iniquity	1.0	1
atacağım	bed	1.0	1
atadı	deliverer	0.25	1
atadılar	commended	0.5	1
atadım	choose	1.0	1
atadığı	assurance	0.3333	1
atalar	amen	0.5	1
atalara	confirm	1.0	1
atalardandır	circumcise	1.0	1
ataları	election	0.3333	1
atalarımın	advanced	0.5	1
atalarımız	egypt	0.3333	2
atalarımıza	fathers	0.625	5
atalarımızla	families	1.0	1
atalarımızı	egypt	0.5	1
atalarımızın	fathers	0.8462	11
ataların	creation	0.5	1
atalarının	decay	0.3333	1
atalarınız	fathers	0.25	1
atalarınızdan	useless	1.0	1
atalarınızın	consent	0.25	1
atalarıyla	disregarded	1.0	1
atalım	armor	0.5	1
atamak	appoint	1.0	1
atamaktadır	appoints	1.0	1
ataman	directed	1.0	1
atamaz	foundation	1.0	1
atamız	abraham	0.1111	1
atamıştır	appointed	0.5	1
atan	founded	1.0	1
atanan	appointed	1.0	1
atandı	melchizedek	0.5	1
atandık	assigned	1.0	1
atandım	preacher	1.0	3
atandığımızı	task	1.0	1
atanlardır	devours	1.0	1
atanmış	ordained	1.0	1
atanmışlardır	offense	1.0	1
atanmıştır	higher	0.5	1
atanır	offer	0.5	1
atar	magistrate	0.5	1
atarak	millstone	0.25	1
atarken	fishermen	1.0	1
atarlar	branch	1.0	1
atası	throne	1.0	1
atasının	melchizedek	1.0	1
atayacaktır	grinding	1.0	1
atayalım	select	1.0	1
atayana	appointed	1.0	1
atayım	opportunity	1.0	1
ateş	fire	0.8	32
ateşe	fire	0.8571	12
ateşi	coals	0.6667	2
ateşin	bundle	0.1429	1
ateşine	furnace	0.5	1
ateşiyle	censer	0.5	1
ateşle	mightier	0.25	2
ateşli	fervent	0.5	2
ateşte	winnowing	0.2857	2
ateşten	dysentery	0.2	1
ateştir	consuming	0.5	1
atinalılar	areopagus	0.5	1
atladı	coat	1.0	1
atlar	armies	1.0	1
atlara	shapes	1.0	1
atlarsınız	rue	1.0	1
atları	hyacinth	0.5	1
atların	horses	1.0	5
atlayarak	cliff	1.0	1
atlayıp	steep	0.5	1
atlı	horsemen	1.0	2
atlılar	presented	1.0	1
atlıları	horsemen	1.0	1
atma	warn	1.0	1
atmadan	perfection	1.0	1
atmak	dogs	0.5	2
atmam	gives	1.0	1
atmaya	kindled	0.5	1
atmayın	trample	1.0	1
atmışlardır	risked	1.0	1
atmıştı	herodias	1.0	1
atsın	continued	1.0	1
attı	threw	0.25	3
attıklarını	finding	1.0	1
attılar	threw	0.5333	8
attım	builder	1.0	1
attın	foundation	1.0	1
attınız	doings	1.0	1
attırdı	added	1.0	1
attığı	aim	1.0	1
attığına	treasury	1.0	1
attığını	coins	1.0	1
attığınız	prison	1.0	1
atıl	doubt	1.0	2
atılacak	oven	0.6667	2
atılacaklar	outer	1.0	1
atılan	defamed	0.25	1
atıldı	lake	0.3636	4
atıldığını	male	0.5	1
atılmak	strengthen	1.0	1
atılmaktan	crippled	0.5	1
atılmamıştı	thrown	1.0	1
atılmandan	causes	1.0	3
atılması	millstone	1.0	3
atılmasından	pluck	1.0	1
atılmasındansa	profitable	1.0	1
atılmış	gnashing	1.0	1
atılmıştı	revolt	1.0	1
atılınca	abandoned	1.0	1
atılıp	flavor	1.0	1
atılır	ax	0.3333	2
atılırsın	prosecutor	0.5	1
atımı	stadia	0.75	3
atın	outer	0.2222	2
atıp	threw	0.3333	3
atıyordu	fishermen	0.5	1
atıyorlardı	slapping	1.0	1
atıyorsunuz	thrust	1.0	1
atıyorum	eager	1.0	1
avaddon	abaddon	1.0	1
avcı	ravening	1.0	1
avgustus	augustan	1.0	1
avihut	abiud	1.0	1
aviya	abijah	1.0	2
avlu	onto	1.0	1
avluda	maid	1.0	1
avludayken	below	1.0	1
avlunun	courtyard	1.0	1
avlusuna	court	1.0	3
avlusunda	court	1.0	1
avluya	cohort	1.0	1
avluyu	tread	1.0	1
avraham	abraham	0.8333	25
avutan	consoling	1.0	1
avutmaya	console	1.0	1
avutulmak	ramah	1.0	1
avuçlarında	rubbing	1.0	1
ay	months	0.6364	14
aya	illuminated	1.0	1
ayak	foot	0.6667	4
ayakla	causes	0.6667	2
ayaklanacak	earthquakes	0.5	1
ayaklandı	enrollment	1.0	1
ayaklanma	insurgents	0.5	1
ayaklanmıştı	theudas	1.0	1
ayaklar	tread	0.5	1
ayaklara	eye	1.0	1
ayakları	feet	1.0	13
ayaklarım	wet	1.0	1
ayaklarıma	bones	1.0	1
ayaklarımı	feet	0.3333	2
ayaklarımın	footstool	1.0	1
ayaklarımıza	clings	1.0	1
ayaklarımızı	guide	1.0	1
ayakların	footstool	1.0	1
ayaklarına	feet	0.9333	14
ayaklarında	lain	1.0	1
ayaklarını	feet	0.5	6
ayaklarının	feet	1.0	23
ayaklarınız	dislocated	1.0	1
ayaklarınıza	utility	1.0	1
ayaklarınızı	wash	1.0	1
ayaklarınızın	shake	0.75	3
ayaklı	reptiles	0.5	1
ayaklılarını	creeping	1.0	1
ayakta	divided	0.4615	6
ayarlamıştı	arranged	1.0	1
ayartan	jezebel	1.0	1
ayartmasın	deprive	1.0	1
ayartmasından	tempter	1.0	1
ayartmayı	balak	1.0	1
ayartmaz	tempts	1.0	1
ayartı	temptation	0.6667	2
ayartıcı	expressly	0.5	1
ayartıcının	tempter	1.0	1
ayartılara	temptations	1.0	1
ayartılardan	punishment	1.0	1
ayartıldığında	tempts	1.0	1
ayartılmadığı	tempts	1.0	1
ayartılmamak	restore	1.0	1
ayartılıp	drown	1.0	1
ayartılır	enticed	1.0	1
ayartırlar	enticing	0.5	1
ayartıya	temptation	1.0	3
ayartıyor	tempts	1.0	1
ayağa	stood	0.5	19
ayağı	leopard	0.5	1
ayağımın	ring	1.0	1
ayağın	dash	0.5	2
ayağına	reaching	1.0	1
ayağını	foot	0.6667	2
ayda	gabriel	0.5	1
aydınlandı	illuminated	1.0	1
aydınlandıktan	struggle	1.0	1
aydınlanmadan	dark	1.0	1
aydınlanması	illuminated	1.0	1
aydınlansın	enlightened	1.0	1
aydınlatacak	illuminate	1.0	1
aydınlatan	enlightens	1.0	1
aydınlattı	shone	1.0	2
aydınlattığı	wholly	1.0	1
aydınlattığını	brighter	1.0	1
aydınlatılmış	enlightened	1.0	1
aydınlatıp	revelation	1.0	1
aydınlatırsa	flashes	1.0	1
aydınlatıyor	illuminated	1.0	1
aydınlıkta	rooms	1.0	1
aydınlığa	counsels	0.5	1
aykırı	contrary	0.375	3
aykırıdır	lawful	1.0	1
aylak	gossips	1.0	1
aylaklık	gossips	1.0	1
ayları	seasons	1.0	1
aynada	mirror	1.0	2
aynadaymış	unveiled	1.0	1
aynen	mix	0.5	1
aynı	same	0.6159	85
aynıdır	kinds	0.3333	1
aynısıdır	conflict	1.0	1
aynısın	mantle	1.0	1
aynısını	collectors	0.25	2
aynıyız	deed	1.0	1
ayrı	apart	0.2	4
ayrıca	moreover	0.25	3
ayrıcalıklara	privileges	1.0	1
ayrıdır	differs	1.0	1
ayrıl	depart	1.0	1
ayrılan	domain	0.3333	1
ayrıldı	departed	0.7368	14
ayrıldıktan	dream	0.3333	1
ayrıldılar	departed	0.7778	7
ayrıldığım	philippians	1.0	1
ayrılma	departure	0.5	1
ayrılmadan	grounded	1.0	1
ayrılmadı	occurring	1.0	1
ayrılmak	intended	0.5	1
ayrılmalarını	depart	1.0	1
ayrılması	depart	0.6667	2
ayrılmasın	married	0.5	1
ayrılmasını	recently	1.0	1
ayrılmayı	pressed	1.0	1
ayrılmayın	assembled	1.0	1
ayrılmaz	worshiping	1.0	1
ayrılmış	apart	0.3333	1
ayrılmıştır	caused	0.5	1
ayrılsın	cases	0.5	1
ayrılık	division	0.6	3
ayrılıklar	divisions	0.5	1
ayrılın	depart	0.25	1
ayrılıncaya	wherever	1.0	1
ayrılıp	departed	0.5556	10
ayrılırken	shake	0.4286	3
ayrılırsa	departs	1.0	2
ayrılışımdan	vicious	1.0	1
ayrılışını	departure	1.0	2
ayrım	partiality	0.4	4
ayrımı	greek	0.6667	2
ayrıntılarına	cherubim	1.0	1
ayrıntılı	inform	0.5	1
ayrıyken	tearing	1.0	1
ayyaş	drunkard	1.0	3
ayyaşlar	drunkards	1.0	1
ayı	leopard	1.0	1
ayıbını	foaming	0.5	1
ayık	sober	1.0	6
ayın	differs	0.5	1
ayındadır	relative	1.0	1
ayıplanacak	avoid	0.5	1
ayıplandıklarında	reveals	1.0	1
ayıplanmamaları	reproach	1.0	1
ayıplanmasın	blamed	1.0	1
ayıplarıyla	earthly	1.0	1
ayıpsa	shameful	1.0	1
ayıptır	secret	0.5	1
ayıracak	active	0.5	1
ayıracaklar	separate	1.0	1
ayıracaktır	peril	1.0	1
ayıran	separates	1.0	1
ayırdı	school	0.5	1
ayırdım	baal	1.0	1
ayırmak	zealously	1.0	1
ayırmasın	joined	1.0	2
ayırmaya	height	1.0	1
ayırt	discern	0.5714	4
ayırın	fasted	1.0	1
ayırıp	blaspheme	0.5	1
ayırırken	strain	1.0	1
az	few	0.3478	8
azaba	punishment	1.0	1
azabın	torment	1.0	1
azalsın	less	1.0	1
azanın	profitable	1.0	2
azap	dip	0.5	1
azaptan	merchants	1.0	1
azarla	rebuke	0.5	2
azarladı	rebuked	0.9091	10
azarladılar	rebuked	1.0	3
azarladıysa	telling	1.0	1
azarlama	older	1.0	1
azarlamadan	liberally	1.0	1
azarlamak	reproof	1.0	1
azarlamaya	rebuke	0.6667	2
azarlandı	madness	1.0	1
azarlandığında	reasons	1.0	1
azarlar	chasten	1.0	1
azarlasın	contending	1.0	1
azarlayarak	rebuked	0.75	3
azarlayınca	cured	1.0	1
azda	dishonest	1.0	2
azdır	few	0.6667	2
azgın	beasts	0.3333	1
azgınca	promiscuity	1.0	1
azgınlardı	gergesenes	1.0	1
azor	zadok	1.0	1
azıcık	lump	0.5	2
azında	cities	1.0	1
azından	apostleship	0.5	1
aç	hungry	0.4667	7
açabilir	sayings	1.0	1
açacak	opens	1.0	1
açacağım	utter	1.0	1
açamadığı	shuts	1.0	1
açan	alexandria	0.2	1
açanların	granted	1.0	1
açar	gatekeeper	1.0	1
açarken	burning	1.0	1
açarsa	dine	0.5	1
açgözlü	covetous	0.75	3
açgözlüler	drunkards	1.0	1
açgözlülerinden	meaning	1.0	1
açgözlülük	covetings	0.5	1
açgözlülükle	enticing	0.3333	1
açgözlülükleri	exploit	1.0	1
açgözlülükten	consist	1.0	1
açgözlülüğü	coveting	0.3333	1
açları	empty	1.0	1
açlık	peril	1.0	1
açlıktan	hunger	1.0	1
açmadan	recognized	1.0	1
açmadı	passage	1.0	1
açmak	plot	0.3333	1
açmamıza	augustan	1.0	1
açmasın	whenever	1.0	1
açmaya	seals	0.6667	2
açsa	heap	1.0	1
açsın	bonds	0.5	1
açsınlar	knocks	1.0	1
açtı	opened	0.6154	8
açtık	aboard	0.5	2
açtıklarında	knocking	1.0	1
açtılar	roof	0.3333	1
açtığı	mud	0.5	1
açtığımda	utterance	1.0	1
açtığımızda	honors	0.5	1
açtığın	infants	0.5	1
açtığında	seal	0.75	6
açtığını	arrived	0.25	1
açıdan	defiled	0.25	1
açık	open	0.4615	6
açıkla	explain	1.0	2
açıkladı	confer	0.3333	1
açıkladılar	priscilla	1.0	1
açıkladım	yours	1.0	1
açıklamadıkça	explains	1.0	1
açıklamaktan	shrink	1.0	1
açıklamalarda	lodging	1.0	1
açıklamam	reveal	1.0	1
açıklamamız	bonds	1.0	1
açıklamıştır	message	0.5	1
açıklanacak	confined	1.0	1
açıklanan	striving	1.0	1
açıklandı	abolished	0.3333	1
açıklanmıştı	revealed	1.0	1
açıklanmıştır	ages	1.0	1
açıklardı	explained	1.0	1
açıklarına	slowly	1.0	1
açıklarından	across	1.0	1
açıklayabilmem	reveal	1.0	1
açıklayacaktır	otherwise	1.0	1
açıklayacağım	appoint	1.0	1
açıklayayım	eleven	1.0	1
açıklayıp	explaining	1.0	1
açıkta	dragging	1.0	1
açıktan	ephraim	0.5	1
açıktır	evident	0.4	2
açıkça	openly	0.2093	9
açıl	ephphatha	1.0	1
açılacaktır	knock	0.3333	1
açılacağını	captives	1.0	1
açılan	parents	0.5	1
açıldı	opened	0.7778	14
açıldık	embarking	0.5	1
açıldıktan	cos	1.0	1
açıldılar	launched	1.0	1
açıldığına	parents	1.0	1
açıldığında	troas	1.0	1
açıldığını	opened	0.5	4
açılmamalı	injury	1.0	1
açılmasını	boats	1.0	1
açılmış	siloam	1.0	1
açılsın	euphrates	0.3333	1
açılın	catch	1.0	1
açılır	knocks	1.0	1
açın	open	0.5	1
açınızdan	rests	1.0	1
açıp	opened	0.1538	2
açısında	rests	1.0	1
açısından	injury	0.4	2
açıtığını	charging	1.0	1
açıyor	deaf	0.3333	1
açığa	revealed	0.8	16
ağ	fishermen	0.75	3
ağa	dragnet	1.0	1
ağaca	tree	0.4286	3
ağacı	fig	0.6667	8
ağacına	olive	0.3333	2
ağacında	dresser	1.0	1
ağacından	tree	0.4	2
ağacının	fig	0.8	4
ağacıyla	olive	0.5	1
ağarana	eaten	1.0	1
ağarmış	fields	1.0	1
ağarsın	wished	1.0	1
ağarınca	uninhabited	1.0	1
ağarıncaya	dawns	1.0	1
ağarırken	daybreak	1.0	1
ağaç	tree	0.9412	16
ağaçlar	trees	1.0	1
ağaçlara	trees	1.0	2
ağaçlardan	silk	0.5	1
ağaçların	ax	0.6667	2
ağaçlarına	reefs	1.0	1
ağaçta	leaves	1.0	1
ağaçtan	tomb	1.0	1
ağladı	wept	1.0	5
ağladım	wept	1.0	1
ağladığını	groaned	1.0	1
ağlama	cry	0.5	1
ağlamadınız	piped	1.0	1
ağlamak	consoling	1.0	1
ağlamayın	daughters	0.5	1
ağlarken	stooped	1.0	1
ağları	net	1.0	2
ağlarını	nets	1.0	5
ağlarınızı	catch	1.0	1
ağlayacaksınız	laugh	1.0	1
ağlayan	mourned	1.0	1
ağlayanlara	laugh	1.0	1
ağlayanlarla	weep	1.0	1
ağlayanları	wailing	1.0	1
ağlayarak	ships	0.5	1
ağlayın	weep	1.0	4
ağlayıp	weep	0.4	2
ağlayış	teeth	0.7778	7
ağlıyor	mourning	0.5	1
ağlıyordu	stooped	1.0	1
ağlıyorsun	gardener	0.5	1
ağlıyorsunuz	uproar	1.0	1
ağrı	anguish	0.5	1
ağzı	leopard	0.5	2
ağzıma	unholy	1.0	1
ağzımda	stomach	1.0	1
ağzımdaki	quickly	1.0	1
ağzımdan	choice	0.5	1
ağzımı	utter	0.5	1
ağzımız	corinthians	1.0	1
ağzına	bits	0.2	1
ağzında	preach	1.0	1
ağzından	mouth	0.9524	20
ağzınla	confess	0.5	1
ağzını	mouth	0.6667	8
ağzının	manifestation	1.0	1
ağzınızdan	corrupt	0.5	1
ağzıyla	established	0.5	2
ağı	net	1.0	5
ağıldan	fold	1.0	1
ağılına	climbs	1.0	1
ağır	grievous	0.2	3
ağırbaşlı	sensible	1.0	1
ağırbaşlılıkla	childbearing	1.0	1
ağırdır	hard	1.0	1
ağırladı	entertained	1.0	2
ağırlaşmıştı	heavy	1.0	2
ağırlaştı	callous	1.0	2
ağırlaştığı	dull	1.0	1
ağırlaşır	carousing	1.0	1
ağırlıklarını	exercise	1.0	1
ağırlıkta	weight	1.0	1
ağırlığı	easily	1.0	1
ağırlığında	hailstones	1.0	1
ağıt	mourned	0.6667	2
ağız	blasphemy	0.25	1
ağıza	defiles	0.5	1
ağızdan	barabbas	0.2857	2
ağızları	cursing	0.3333	1
ağızlarında	blameless	0.5	1
ağızlarından	devours	0.25	1
ağızlarının	overthrow	1.0	1
ağızlarıyla	lips	1.0	1
ağızlı	active	0.5	1
aşan	accord	0.25	1
aşarak	limits	1.0	1
aşağı	down	0.4167	10
aşağıda	billows	1.0	1
aşağıdaki	below	1.0	1
aşağıdansınız	beneath	1.0	1
aşağıladıkları	exclude	1.0	1
aşağıladılar	insulted	0.5	1
aşağılama	insulting	1.0	1
aşağılanarak	oppressions	1.0	1
aşağılanmaları	injuries	1.0	1
aşağılanmasında	humiliation	1.0	1
aşağılanmaya	camp	1.0	1
aşağılanmayı	considering	1.0	1
aşağılanmıştık	conflict	1.0	1
aşağılanırsanız	rests	1.0	1
aşağılar	disobeying	1.0	1
aşağılasınlar	dishonored	1.0	1
aşağılayacaklar	spit	1.0	1
aşağılayarak	insulted	1.0	1
aşağılayıp	humiliated	0.3333	1
aşağılıyorlar	enlightened	1.0	1
aşağılıyorsunuz	dishonor	1.0	1
aşağıya	bottom	0.2	2
aşdot	azotus	1.0	1
aşer	asher	1.0	2
aşkın	surpasses	1.0	1
aşkındı	conspiracy	1.0	1
aşkındır	exceeds	1.0	1
aşmıyoruz	sphere	1.0	1
aşmış	tightly	1.0	1
aşılamaya	graft	1.0	1
aşılanacaklardır	graft	1.0	1
aşılanacakları	olive	1.0	1
aşılanayım	grafted	1.0	1
aşılandınsa	olive	1.0	1
aşılanıp	richness	1.0	1
aşıp	width	1.0	1
aşırı	exceeding	0.4286	3
baalzevul	beelzebul	1.0	5
baba	father	0.939	77
babalar	overcome	0.3333	2
babaları	mending	0.5	1
babalarımız	disciplined	0.5	1
babaların	disobedient	1.0	1
babalarına	parents	1.0	2
babalarını	boat	1.0	1
babam	father	0.2308	3
babamı	bury	1.0	2
babamın	hunger	0.25	1
babamız	father	0.4	8
baban	fattened	0.25	1
babana	honor	0.6667	4
babanla	anxiously	1.0	1
babanmış	older	1.0	1
babanın	implored	1.0	1
babanız	father	0.3913	9
babanıza	pleases	1.0	1
babanızla	seen	1.0	1
babanızın	immorality	0.5	1
babası	father	0.7297	27
babasıdır	murderer	0.5	1
babasına	mother	0.2308	3
babasını	mother	0.5	5
babasının	actually	0.125	1
babasıydı	became	1.0	39
babaya	divided	1.0	1
babil	babylon	0.8571	6
bacaklarını	legs	1.0	2
bacaklarının	special	1.0	1
badanalı	whitened	0.5	1
bahane	using	1.0	1
baharat	ointments	0.5	1
baharatlar	salome	1.0	1
baharatlarla	cloths	1.0	1
baharatları	dawn	1.0	1
bahsettiğini	talking	1.0	1
bahçe	garden	0.6667	2
bahçede	garden	1.0	2
bahçesine	garden	1.0	1
bahçeye	brook	1.0	1
bahçıvan	gardener	1.0	1
bak	look	0.35	7
bakacaklar	pierced	1.0	1
bakalım	elijah	0.3333	1
bakamadı	above	1.0	1
bakamamışlardı	engraved	1.0	1
bakan	gazes	0.25	1
bakar	parables	1.0	1
bakarak	looking	0.7778	7
bakarken	cloud	0.6667	2
bakir	virgins	1.0	1
bakire	immanuel	0.5	1
bakirenin	pledged	1.0	1
bakmak	covetings	1.0	1
bakmalıyım	excuses	1.0	1
bakmaya	trembled	0.5	1
bakmayı	ambition	0.5	1
baksınlar	perceive	1.0	1
baktı	looked	0.875	7
baktıkları	mysteries	1.0	1
baktıklarında	big	0.5	1
baktıktan	bethany	0.5	1
baktılar	perplexed	1.0	1
baktım	white	0.2857	2
baktığımda	balance	0.5	1
baktığında	stooping	1.0	2
bakımdan	acceptance	0.1429	2
bakımından	slanderous	1.0	1
bakın	behold	0.375	12
bakınca	creeping	1.0	1
bakındı	looked	1.0	1
bakıp	looking	0.5	5
bakır	brass	0.8	4
bakırcı	coppersmith	1.0	1
bakırdan	silk	1.0	1
bakıyordu	considering	0.5	1
bakıyorlardı	steadfastly	1.0	1
bakıyorsunuz	trusts	1.0	1
bakıyoruz	temporal	1.0	1
bal	stomach	0.6667	2
balam	madness	1.0	1
balta	ax	1.0	2
balı	leather	1.0	1
balık	fish	0.7857	11
balıkla	partners	0.5	1
balıklardan	distributed	0.5	1
balıkları	fish	1.0	3
balıkların	catch	1.0	1
balıktan	baskets	0.5	1
balıkçılar	fishermen	0.5	2
balıkçıydı	fishermen	1.0	2
balıydı	wore	1.0	1
balığı	fish	1.0	7
balığımız	loaves	1.0	2
balığın	nights	1.0	1
bana	me	0.9418	275
bankacılara	deposited	1.0	1
bankaya	deposit	1.0	1
bar	paphos	1.0	1
barabba	barabbas	0.8	4
barak	gideon	1.0	1
barbar	barbarian	1.0	1
bardak	lose	1.0	2
barnabas	barnabas	0.8333	15
barsabba	barsabbas	1.0	2
bartalmay	bartholomew	1.0	4
bartimay	timaeus	1.0	1
barınabilecekleri	prevail	1.0	1
barınabilir	herbs	1.0	1
barınacağı	dwells	1.0	1
barınan	dwells	0.5	1
barınağı	bird	1.0	1
barındığımız	confident	1.0	1
barınmadığını	dwells	1.0	1
barış	peace	0.8571	12
barışması	rejection	1.0	1
barışmış	reconciled	1.0	1
barışsın	departs	1.0	1
barıştırdı	reconciliation	0.5	2
barıştırma	reconciliation	1.0	2
barıştırmak	fought	1.0	1
barıştırmış	reconciliation	1.0	1
barıştırsın	separation	1.0	1
barıştıysak	reconciled	1.0	1
barışçıldır	peaceful	1.0	1
barışı	red	1.0	1
barışın	ambassadors	1.0	1
basa	horse	1.0	1
basacak	possession	1.0	1
basamak	footstool	1.0	2
baskı	persecution	0.6667	2
baskıda	isle	1.0	1
baskılara	oppressions	1.0	1
baskılarla	marries	1.0	1
baskın	wanton	1.0	1
baskınıyla	overflowed	1.0	1
baskısı	oppressed	0.5	1
basmıştır	perishes	0.5	1
bastı	eutychus	0.5	1
bastıran	suppress	1.0	1
bastırmaya	shone	1.0	1
bastırılmış	measured	1.0	1
bastığım	foot	1.0	1
basınca	ashore	1.0	1
batarken	setting	1.0	1
batmak	almost	1.0	1
batmasın	angry	1.0	1
batmaya	sink	1.0	2
battılar	shipwreck	1.0	1
battığında	possessed	1.0	1
batıda	north	1.0	1
batıdan	west	1.0	3
batırdıktan	dipped	1.0	1
batırıp	dip	0.5	1
batıya	flashes	1.0	1
bayağı	unholy	0.375	3
bayram	feast	0.4	2
bayrama	feast	0.6	3
bayramda	feast	0.7143	5
bayramı	feast	0.5	3
bayramın	feast	0.5	1
bayılabilirler	faint	1.0	1
bayılacak	fainting	1.0	1
bayılırlar	faint	1.0	1
bayırda	feeding	1.0	1
bazı	some	0.5306	26
bazıları	some	0.8272	67
bazılarımız	tomb	1.0	1
bazılarına	intend	0.3333	1
bazılarını	evangelists	0.3333	5
bazılarının	some	1.0	14
bazılarınız	puffed	0.5	1
bazılarınızın	handed	1.0	1
bazılarıyla	measuring	1.0	1
bazılarıysa	asleep	1.0	1
bağ	hedge	0.5	2
bağa	hired	0.5	1
bağcı	fertilize	1.0	1
bağcıya	dresser	1.0	1
bağdan	threw	0.6667	2
bağladı	disobedience	0.5	1
bağladık	deliver	0.3333	1
bağladıklarında	straps	1.0	1
bağladıktan	binds	1.0	1
bağladılar	banded	0.2	1
bağladım	unjust	1.0	1
bağladığın	keys	1.0	1
bağladığınız	accuses	1.0	1
bağlamadan	plunder	1.0	2
bağlamamaları	uncertainty	1.0	1
bağlamayacaksın	muzzle	1.0	2
bağlamış	adorned	0.5	1
bağlamışsak	pitiable	1.0	1
bağlamıştı	herodias	0.5	1
bağlamıştır	continues	1.0	1
bağlanacak	joined	1.0	2
bağlanacaktır	join	1.0	1
bağlanacağı	regular	1.0	1
bağlanarak	fetters	1.0	1
bağlanmasına	fetters	1.0	1
bağlanmasını	inquired	1.0	1
bağlanmaya	breaking	1.0	1
bağlanmış	bind	0.3333	1
bağlanmıştık	affectionately	1.0	1
bağlanıp	devoted	0.5	1
bağlar	ligaments	0.5	1
bağlarla	domain	1.0	1
bağlarsanız	bind	1.0	1
bağlarından	accused	1.0	1
bağlarını	fetters	1.0	1
bağlasınlar	uncertainty	1.0	1
bağlatmış	herodias	1.0	1
bağlayacak	jesse	1.0	1
bağlayacaklar	nations	1.0	1
bağlayacağım	deferred	1.0	1
bağlayan	discharged	0.5	1
bağlayarak	owns	1.0	1
bağlayın	action	0.5	1
bağlayıp	bind	0.2	1
bağlı	bound	0.3182	7
bağlıdır	depend	0.3333	1
bağlımısın	freed	1.0	1
bağlısın	antipas	1.0	1
bağlıyamıyordu	nobody	1.0	1
bağlıydı	blastus	1.0	1
bağlıysa	husbands	1.0	1
bağlıyım	chain	1.0	1
bağrında	bosom	1.0	1
bağrış	midnight	1.0	1
bağrışma	outcry	1.0	1
bağrıştılar	ghost	0.6667	2
bağı	farmers	0.6667	2
bağımda	sons	1.0	1
bağımsız	pronounces	1.0	1
bağımsızdır	independent	1.0	1
bağın	vineyard	1.0	8
bağına	agreed	1.0	1
bağında	hire	0.5	1
bağını	strap	0.75	3
bağıracaktır	cry	1.0	1
bağıran	wonderful	1.0	1
bağırarak	crying	0.6667	2
bağırdı	cried	0.8824	15
bağırdıklarını	ordering	1.0	1
bağırdılar	cried	0.5333	8
bağırmaya	nazarene	1.0	1
bağırmayacak	strive	1.0	1
bağırmıştım	judged	1.0	1
bağırsaklarının	headlong	1.0	1
bağırınca	roars	1.0	1
bağırıp	cried	0.3333	2
bağırıyor	cries	0.6667	2
bağırıyordu	hosanna	0.4	2
bağırıyorlardı	confusion	0.25	1
bağıyla	unity	1.0	1
bağış	needy	1.0	2
bağışla	forgive	0.4	2
bağışladı	forgave	0.6667	2
bağışladım	debt	0.5	1
bağışladığı	forgiving	0.6667	2
bağışladığımız	debts	1.0	1
bağışlama	paralytic	0.6667	2
bağışlamaya	cot	1.0	1
bağışlamaz	breakers	0.3333	1
bağışlamazsanız	forgive	0.6667	2
bağışlamışsam	sakes	1.0	1
bağışlanacak	blaspheme	0.5	1
bağışlanacaktır	descendants	0.5	1
bağışlanacağı	remission	1.0	1
bağışlanacağını	remission	1.0	1
bağışlanan	correctly	0.5	1
bağışlananlara	iniquities	1.0	1
bağışlandı	forgiven	0.8889	8
bağışlandığı	remission	1.0	1
bağışlanması	remission	0.75	3
bağışlanmasınlar	perceive	1.0	1
bağışlanmasını	prince	1.0	1
bağışlanmasıyla	remission	1.0	1
bağışlanmayacak	forgiveness	1.0	1
bağışlanmayacaktır	forgiven	1.0	3
bağışlanmış	else	0.5	1
bağışlanmıştır	forgiven	1.0	1
bağışlanır	wickedness	1.0	1
