surface	lemma	pos	features	source
besarnya	besar	Adjective	Number=Singular;Definiteness=Definite	unimorph
beserta	beserta	Adposition		base
besi	bes	Proper noun		clitic
besok	besok	Noun		base
betania	betania	Proper noun		alignment
betapa	betapa	Adverb		base
betapapun	betapa	Adverb		clitic
betfage	betfage	Proper noun		alignment
betina	betina	Adjective		base
betlehem	betlehem	Proper noun		base
betsaida	betsaida	Proper noun		alignment
betul	betul	Adjective		base
biar	biar	Verb		base
biarkan	biar	Verb		unimorph
biarlah	biar	Verb		clitic
biarpun	biar	Verb		clitic
biasa	biasa	Adjective		base
biasanya	biasa	Adjective		clitic
biaya	biaya	Noun		base
bibir	bibir	Noun		base
bibit	bibit	Noun		base
bicara	bicara	Verb		base
bicarakan	bicara	Verb		unimorph
bicaralah	bicara	Verb		clitic
bicaranya	bicara	Verb	Definiteness=Definite	unimorph
bidang	bidang	Noun		base
bijak	bijak	Adjective		base
bijaksana	bijaksana	Adjective		base
biji	bij	Noun		clitic
bila	bila	Subordinating connective		base
bilang	bilang	Verb		base
bileam	bileam	Proper noun		alignment
bimbang	bimbang	Noun		base
binasa	binasa	Verb		base
binatang	binatang	Noun		base
bingung	bingung	Adjective		base
bintang	bintang	Noun		base
bintangnya	bintang	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
birahi	birahi	Noun		base
biru	biru	Adjective		base
bis	bis	Noun		base
bisa	bisa	Auxiliary verb		base
bisakah	bisa	Auxiliary verb		clitic
bisikan	bisik	Verb	Number=Singular;Gender=Neuter	unimorph
bisnis	bisnis	Noun		base
bisu	bisu	Noun		base
bitinia	bitinia	Proper noun		alignment
bodoh	bodoh	Adjective		base
bohong	bohong	Verb		base
boleh	boleh	Verb		base
bolehkah	boleh	Verb		clitic
bolehkan	boleh	Verb		unimorph
bolong	bolong	Verb		base
bongkah	bong	Noun		clitic
boros	boros	Noun		base
bosan	bos	Noun		clitic
botak	botak	Adjective		base
botol	botol	Noun		base
buah	buah	Noun		base
buahmu	buah	Noun		clitic
buahnya	buah	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
buang	buang	Verb		base
buangan	buang	Verb	Number=Singular;Gender=Neuter	unimorph
buanglah	buang	Verb		clitic
buas	buas	Noun		base
buat	buat	Verb		base
buatan	buat	Verb	Number=Singular;Gender=Neuter	unimorph
buatlah	buat	Verb		clitic
budak	budak	Noun		base
budaya	budaya	Noun		base
bujukan	bujuk	Noun	Number=Singular;Gender=Neuter	unimorph
buka	buka	Verb		base
bukakan	buka	Verb		clitic
bukakanlah	bukakan	Verb		clitic
bukalah	buka	Verb		clitic
bukan	buk	Noun		clitic
bukankah	bukan	Particle		clitic
bukanlah	bukan	Particle		clitic
bukannya	buk	Noun		clitic
bukit	bukit	Proper noun		base
bukti	bukti	Noun		base
buktikan	bukti	Noun		unimorph
buktinya	bukti	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
buku	buku	Noun		base
bukuku	buku	Noun		clitic
bulan	bulan	Noun		base
bulannya	bulan	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
bulat	bulat	Noun		base
bulir	bulir	Noun		base
bulu	bulu	Noun		base
buluh	buluh	Numeral		base
bulunya	bulu	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
bumi	bum	Noun		clitic
bunga	bunga	Noun		base
bunganya	bunga	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
bungkuk	bungkuk	Noun		base
bungsu	bungsu	Noun		base
bungsunya	bungsu	Noun	Number=Singular;Definiteness=Definite	unimorph
bunuh	bunuh	Verb		base
bunuhlah	bunuh	Verb		clitic
bunyinya	bunyi	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
buruk	buruk	Adjective		base
buruknya	buruk	Adjective	Number=Singular;Definiteness=Definite	unimorph
burung	burung	Noun		base
busa	busa	Verb		base
busuk	busuk	Adjective		base
busur	busur	Noun		base
buta	buta	Adjective		base
butanya	buta	Adjective		clitic
butiran	butir	Noun	Number=Singular;Gender=Neuter	unimorph
butirnya	butir	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
butuh	butuh	Verb		base
butuhkan	butuh	Verb		unimorph
cabang	cabang	Noun		base
cabangnya	cabang	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
cabul	cabul	Adjective		base
cacat	cacat	Noun		base
caci	caci	Noun		base
cacing	cacing	Noun		base
caesar	caesar	Proper noun		base
cahaya	cahaya	Noun		base
cahayanya	cahaya	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
calon	calon	Noun		base
cambuk	cambuk	Noun		base
cambukan	cambuk	Noun	Number=Singular;Gender=Neuter	unimorph
campur	campur	Verb		base
campuran	campur	Verb	Number=Singular;Gender=Neuter	unimorph
campurkan	campur	Verb		unimorph
cangkir	cangkir	Noun		base
cangkirnya	cangkir	Noun		clitic
cantik	cantik	Adjective		base
capai	capai	Noun		base
cara	cara	Noun		base
caramu	cara	Noun		clitic
caranya	cara	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
cari	car	Proper noun		clitic
carilah	cari	Noun		clitic
catatan	catat	Noun	Number=Singular;Gender=Neuter	unimorph
cawan	cawan	Noun		base
cela	cela	Verb		base
celakalah	celaka	Adjective		clitic
celupkan	celup	Noun		unimorph
cemas	cemas	Verb		base
cemburu	cemburu	Adjective		base
cemerlang	cemerlang	Adjective		base
cepat	cepat	Adjective		base
cerah	cerah	Adjective		base
cerai	cerai	Verb		base
cerdas	cerdas	Adjective		base
cerdik	cerdik	Adjective		base
cerek	cerek	Noun		base
cerita	cerita	Noun		base
ceritakan	cerita	Noun		unimorph
ceritakanlah	ceritakan	Verb		clitic
cermat	cermat	Noun		base
cermin	cermin	Noun		base
cincin	cincin	Noun		base
cinta	cinta	Noun		base
cintai	cinta	Noun		clitic
cintamu	cinta	Noun	Number=Singular;Gender=Neuter	unimorph
cintanya	cinta	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
ciptaan	cipta	Noun	Number=Singular;Gender=Neuter	unimorph
ciptakan	cipta	Noun		unimorph
cita	cita	Noun		base
ciuman	cium	Verb	Number=Singular;Gender=Neuter	unimorph
coba	coba	Verb		base
cobaan	coba	Verb	Number=Singular;Gender=Neuter	unimorph
cobalah	coba	Verb		clitic
cocok	cocok	Adjective		base
congkak	congkak	Noun		base
contoh	contoh	Noun		base
contohlah	contoh	Noun		clitic
contohnya	contoh	Noun		clitic
cuaca	cuaca	Noun		base
cucilah	cuci	Noun		clitic
cucu	cucu	Noun		base
cuka	cuka	Verb		base
cukai	cuka	Verb		unimorph
cukup	cukup	Adverb		base
cukuplah	cukup	Adverb		clitic
curang	curang	Noun		base
curangi	curang	Noun		clitic
curiga	curiga	Noun		base
da	da	Proper noun		base
dada	dada	Noun		base
dadamu	dada	Noun		clitic
dadanya	dada	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
daerah	daerah	Noun		base
daftar	daftar	Noun		base
dagangan	dagang	Verb	Number=Singular;Gender=Neuter	unimorph
daging	daging	Noun		base
dagingmu	daging	Noun		clitic
dagingnya	daging	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
dahan	dah	Interjection		clitic
dahi	dah	Interjection		clitic
dahinya	dah	Interjection		clitic
dahsyat	dahsyat	Adjective		base
dahulu	dahulu	Adverb		base
dahulunya	dahulu	Adverb		clitic
dakwaan	dakwa	Noun	Number=Singular;Gender=Neuter	unimorph
dalam	dalam	Adposition		base
dalamku	dalam	Adposition		clitic
dalammu	dalam	Adposition		clitic
dalamnya	dalam	Adposition		clitic
dalih	dalih	Noun		base
dalmatia	dalmatia	Proper noun		base
dam	dam	Noun		base
damai	damai	Adjective		base
damaimu	damai	Adjective		clitic
damaskus	damaskus	Proper noun		base
damsyik	damsyik	Proper noun		base
dan	dan	Coordinating connective		base
dana	dana	Noun		base
danau	danau	Noun		base
dangkal	dangkal	Adjective		base
daniel	daniel	Proper noun		base
dapat	dapat	Auxiliary verb		base
dapati	dapat	Auxiliary verb		clitic
dapatkan	dapat	Auxiliary verb		unimorph
dapur	dapur	Noun		base
darah	darah	Noun		base
darahnya	darah	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
darat	darat	Noun		base
daratan	darat	Noun	Number=Singular;Gender=Neuter	unimorph
dari	dari	Adposition		base
dariku	dari	Adposition		clitic
darimu	dari	Adposition		clitic
darinya	dari	Adposition		clitic
daripada	daripada	Adposition		base
dasar	dasar	Noun		base
datang	datang	Verb		base
datanglah	datang	Verb		clitic
datangnya	datang	Verb	Definiteness=Definite	unimorph
datar	datar	Adjective		base
daud	daud	Proper noun		base
daun	daun	Noun		base
daunnya	daun	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
daya	daya	Noun		base
debu	debu	Noun		base
dedikasi	dedikasi	Noun		base
dedikasikan	dedikasi	Noun		unimorph
dekat	dekat	Adjective		base
dekatnya	dekat	Adjective	Number=Singular;Definiteness=Definite	unimorph
delapan	delapan	Numeral		base
demam	demam	Noun		base
demamnya	demam	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
demas	demas	Proper noun		alignment
demetrius	demetrius	Proper noun		alignment
demi	demi	Adposition		base
demikian	demikian	Pronoun		base
demikianlah	demikian	Pronoun		clitic
demonstrasi	demonstrasi	Noun		base
denda	denda	Noun		base
dendam	dendam	Noun		base
dengan	deng	Adverb		clitic
denganku	dengan	Adposition		clitic
denganmu	dengan	Adposition		clitic
dengannya	deng	Adverb		clitic
dengar	dengar	Verb		base
dengarkan	dengar	Verb		unimorph
dengarkanlah	dengarkan	Verb		clitic
dengarlah	dengar	Verb		clitic
depan	depan	Noun		base
depanku	depan	Noun	Number=Singular;Gender=Neuter	unimorph
deras	deras	Adjective		base
derbe	derbe	Proper noun		alignment
derita	derita	Noun		base
desa	desa	Noun		base
detail	detail	Noun		base
detil	detil	Noun		base
dewa	dewa	Noun		base
dewan	dewan	Noun		base
dewasa	dewasa	Adjective		base
dewi	dewi	Proper noun		base
di	di	Adposition		base
dia	dia	Pronoun		base
diabaikan	abai	Verb		unimorph
diadakan	ada	Verb		unimorph
diadakannya	ada	Verb	Definiteness=Definite	unimorph
diadili	diadili	Verb		base
diajar	ajar	Noun		unimorph
diajari	diajari	Unknown		base
diajarkan	ajar	Noun		unimorph
diaken	diaken	Noun		base
diakhiri	diakhiri	Verb		base
diakui	diakui	Verb		base
dialah	dia	Pronoun		clitic
dialami	alami	Adjective		clitic
dialihkan	alih	Verb		unimorph
diam	diam	Verb		base
diambil	ambil	Verb		unimorph
diamlah	diam	Verb	Number=Singular	unimorph
diampuni	diampuni	Proper noun		alignment
diandalkan	andal	Noun		unimorph
diandalkannya	diandalkan	Verb		clitic
dianggap	anggap	Verb		unimorph
diangkat	angkat	Noun		unimorph
diangkatnya	angkat	Noun	Definiteness=Definite	unimorph
diangkut	angkut	Noun		unimorph
dianiaya	aniaya	Verb		unimorph
diantara	antara	Adposition		clitic
diantaranya	diantara	Adposition		clitic
diarahkan	diarahkan	Verb		base
diare	are	Noun		clitic
diasinkan	asin	Noun		unimorph
diatur	atur	Noun		unimorph
diawasi	diawasi	Unknown		base
dibaca	baca	Verb		unimorph
dibacakan	baca	Verb		unimorph
dibagi	bagi	Adposition		clitic
dibagian	dibagi	Verb		clitic
dibagikan	bagi	Adposition		unimorph
dibakar	bakar	Noun		unimorph
dibalut	balut	Noun		clitic
dibanding	banding	Noun		unimorph
dibandingan	dibanding	Verb		clitic
dibandingkan	banding	Noun		unimorph
dibanggakan	bangga	Verb		unimorph
dibangkitkan	bangkit	Verb		unimorph
dibangun	bangun	Proper noun		unimorph
dibantah	bantah	Noun		unimorph
dibaptis	baptis	Noun		clitic
dibaptiskan	dibaptis	Verb		clitic
dibaringkan	baring	Verb		unimorph
dibasuh	basuh	Noun		unimorph
dibatalkan	batal	Verb		unimorph
dibatasi	batasi	Verb		clitic
dibawa	bawa	Noun		unimorph
dibawah	bawah	Noun		clitic
dibawakan	bawa	Noun		unimorph
dibawanya	bawa	Noun	Definiteness=Definite	unimorph
dibayangkan	bayangkan	Verb		clitic
dibayar	bayar	Noun		unimorph
dibebaskan	bebas	Adjective		unimorph
dibedakan	beda	Verb		unimorph
dibeli	beli	Noun		clitic
dibenarkan	benar	Adjective		unimorph
dibenci	benci	Adjective		clitic
dibentuk	bentuk	Noun		clitic
diberi	beri	Verb		clitic
diberikan	beri	Verb		unimorph
diberikannya	beri	Verb	Definiteness=Definite	unimorph
diberitahu	beritahu	Verb		clitic
diberitahukan	diberitahu	Verb		clitic
diberitakan	diberitakan	Verb		base
dibersihkan	bersih	Adjective		unimorph
dibesarkan	besar	Adjective		unimorph
dibiarkan	biar	Verb		unimorph
dibicarakan	bicara	Verb		unimorph
dibinasakan	binasa	Verb		unimorph
dibobol	bobol	Verb		unimorph
dibongkar	bongkar	Noun		unimorph
dibuang	buang	Verb		unimorph
dibuat	buat	Verb		unimorph
dibuatnya	buat	Verb	Definiteness=Definite	unimorph
dibudidayakan	dibudidayakan	Verb		base
dibujuk	bujuk	Noun		unimorph
dibuka	buka	Verb		unimorph
dibukakan	buka	Verb		unimorph
dibumi	bumi	Noun		clitic
dibungkus	bungkus	Noun		unimorph
dibunuh	bunuh	Verb		unimorph
dibutuhkan	butuh	Verb		unimorph
dicabut	cabut	Noun		unimorph
dicambuk	cambuk	Noun		unimorph
dicampur	campur	Verb		unimorph
dicampurkan	campur	Verb		unimorph
dicangkokkan	dicangkok	Verb		clitic
dicapai	capai	Noun		clitic
dicatat	catat	Noun		unimorph
dicatatnya	catat	Noun	Definiteness=Definite	unimorph
dicekik	cekik	Noun		unimorph
dicelupkan	celup	Noun		unimorph
diceraikan	cerai	Verb		unimorph
diceritakan	ceritakan	Verb		clitic
diciptakan	cipta	Noun		unimorph
dicobai	dicobai	Proper noun		alignment
dicuci	cuci	Noun		clitic
dicukur	cukur	Verb		unimorph
dicurahkan	curah	Noun		unimorph
didaftarkan	didaftar	Verb		clitic
didalamnya	dalam	Adposition	Definiteness=Definite	unimorph
didapati	didapat	Verb		clitic
didapatinya	dapat	Auxiliary verb	Definiteness=Definite	unimorph
didasarkan	didasarkan	Verb		base
didekatkan	dekat	Adjective		unimorph
didengar	dengar	Verb		unimorph
didengarkan	dengar	Verb		unimorph
didesak	desak	Verb		unimorph
dididik	didik	Verb		unimorph
didikan	didik	Verb	Number=Singular;Gender=Neuter	unimorph
didirikan	dirikan	Verb		clitic
didisiplin	disiplin	Noun		clitic
didorong	dorong	Verb		unimorph
diduga	duga	Verb		unimorph
diejek	ejek	Verb		unimorph
dieksekusi	eksekusi	Noun		clitic
difitnahkan	difitnah	Verb		clitic
digagalkan	gagal	Verb		unimorph
digali	gali	Verb		clitic
digambarkan	gambar	Noun		unimorph
diganti	ganti	Verb		clitic
digantikan	ganti	Verb		unimorph
digantung	gantung	Verb		unimorph
digantungkan	gantung	Verb		unimorph
digemukkan	gemuk	Adjective		unimorph
digerakkan	gerak	Noun		unimorph
digoncangkan	goncang	Verb		unimorph
digulingkan	digulingkan	Verb		base
digulung	gulung	Verb		unimorph
digunakan	gunakan	Verb		clitic
diguncang	guncang	Verb		unimorph
diguncangkan	diguncang	Proper noun		alignment
dihadapan	dihadap	Verb		clitic
dihadapanmu	dihadapan	Adposition		clitic
dihadapi	dihadap	Verb		clitic
dihadapkan	hadap	Verb		unimorph
dihakimi	dihakimi	Unknown		base
dihaluskan	halus	Adjective		unimorph
dihancurkan	hancur	Verb		unimorph
dihapus	hapus	Verb		unimorph
dihapuskan	hapus	Verb		unimorph
diharapkan	harap	Verb		unimorph
dihargai	hargai	Verb		clitic
diharuskan	harus	Auxiliary verb		unimorph
dihasilkan	hasilkan	Verb		clitic
dihasilkannya	dihasilkan	Verb		clitic
dihentikan	henti	Verb		unimorph
dihiasi	dihias	Verb		clitic
dihidupkan	hidup	Verb		unimorph
dihilangkan	hilang	Verb		unimorph
dihina	hina	Verb		unimorph
dihitung	hitung	Verb		unimorph
dihitungnya	dihitung	Verb		clitic
dihormati	dihormati	Verb		base
dihukum	hukum	Noun		unimorph
diijinkan	diijinkan	Verb		base
diikat	ikat	Noun		unimorph
diikatkan	ikat	Noun		unimorph
diikuti	diikuti	Verb		base
diilhami	diilhami	Verb		base
diinginkan	ingin	Verb		unimorph
diinjak	injak	Verb		unimorph
diisi	isi	Noun		clitic
diizinkan	izinkan	Verb		clitic
dijadikan	jadi	Verb		unimorph
dijaga	jaga	Verb		unimorph
dijahit	jahit	Verb		unimorph
dijalani	jalani	Verb		clitic
dijalankan	jalan	Noun		unimorph
dijanjikan	janjikan	Verb		clitic
dijatuhkan	jatuh	Verb		unimorph
dijauhkan	jauh	Adjective		unimorph
dijebloskan	jeblos	Verb		unimorph
dijelaskan	jelas	Adjective		unimorph
dijual	jual	Verb		unimorph
dikalahkan	kalah	Verb		unimorph
dikasih	kasih	Noun		clitic
dikasihi	dikasih	Verb		clitic
dikatakan	dikata	Verb		clitic
dikatakannya	dikata	Verb		clitic
dikawinkan	kawin	Verb		unimorph
dikecewakan	kecewa	Noun		unimorph
dikejar	kejar	Verb		unimorph
dikeliling	keliling	Noun		clitic
dikelilingi	dikelilingi	Verb		base
dikeluarkan	keluar	Verb		unimorph
dikembalikan	kembali	Verb		unimorph
dikemudian	kemudian	Adverb		clitic
dikenakan	kena	Verb		unimorph
dikenal	kenal	Verb		unimorph
dikenang	kenang	Verb		unimorph
dikendalikan	dikendalikan	Verb		base
dikendarai	dikendarai	Verb		base
dikepung	kepung	Verb		unimorph
dikerjakan	kerja	Verb		unimorph
dikeroyok	keroyok	Verb		unimorph
diketahui	ketahui	Verb		clitic
dikhianati	dikhianati	Verb		base
dikhususkan	khusus	Adjective		unimorph
dikira	kira	Verb		unimorph
dikirim	kirim	Verb		unimorph
dikirimkan	kirim	Verb		unimorph
dikirimlah	kirim	Verb		unimorph
dikirimnya	kirim	Verb	Definiteness=Definite	unimorph
dikorbankan	dikorbankan	Proper noun		alignment
dikritik	kritik	Noun		clitic
dikuasai	dikuasai	Verb		base
dikuatkan	kuat	Adjective		unimorph
dikubur	kubur	Noun		unimorph
dikuburkan	kubur	Noun		unimorph
dikuduskan	kudus	Adjective		unimorph
dikumpulkan	kumpul	Verb		unimorph
dikunci	kunci	Noun		clitic
dikurbankan	dikurbankan	Proper noun		alignment
dikurung	kurung	Verb		unimorph
dikutuk	kutuk	Verb		unimorph
dilahirkan	lahir	Verb		unimorph
dilaksanakan	laksana	Verb		unimorph
dilakukan	laku	Noun		unimorph
dilakukannya	laku	Noun	Definiteness=Definite	unimorph
dilanggar	langgar	Verb		unimorph
dilanjutkan	lanjut	Verb		unimorph
dilarang	larang	Verb		unimorph
dilatih	latih	Verb		unimorph
dilayani	dilayani	Proper noun		alignment
dilecehkan	leceh	Verb		unimorph
dilema	dilema	Noun		base
dilempari	dilempar	Verb		clitic
dilemparkan	lempar	Verb		unimorph
dilengkapi	dilengkapi	Verb		base
dilenyapkan	lenyap	Verb		unimorph
dilepaskan	lepas	Adjective		unimorph
diletakkan	diletak	Verb		clitic
dilihat	lihat	Verb		unimorph
dilihatlah	dilihat	Verb		clitic
dilihatnya	lihat	Verb	Definiteness=Definite	unimorph
dilindungi	dilindungi	Verb		base
diliputi	diliputi	Verb		base
diluar	luar	Noun		unimorph
diludahi	ludahi	Verb		clitic
diluruskan	lurus	Adjective		unimorph
dimaafkan	dimaafkan	Verb		base
dimainkan	main	Verb		unimorph
dimakan	makan	Verb		unimorph
dimaksud	maksud	Noun		unimorph
dimaksudkan	maksud	Noun		unimorph
dimana	mana	Pronoun		clitic
dimanakah	dimana	Subordinating connective		clitic
dimandikan	mandi	Verb		unimorph
dimasak	masak	Noun		unimorph
dimasuki	masuki	Unknown		clitic
dimasukkan	masuk	Verb		unimorph
dimatamu	dimatamu	Proper noun		alignment
dimateraikan	dimatamu	Proper noun		alignment
dimenangkan	menang	Verb		unimorph
dimenangkannya	menang	Verb	Definiteness=Definite	unimorph
dimengerti	mengerti	Verb		clitic
dimeteraikan	dimeteraikan	Proper noun		alignment
dimiliki	miliki	Verb		clitic
dimilikinya	milik	Noun	Definiteness=Definite	unimorph
diminta	minta	Verb		unimorph
diminum	minum	Verb		unimorph
dimulai	mulai	Verb		clitic
dimuliakan	mulia	Adjective		unimorph
dimungkinkan	mungkinkan	Verb		clitic
dimurnikan	murni	Proper noun		unimorph
dimusnahkan	musnah	Verb		unimorph
dinamakan	namakan	Verb		clitic
dinantikan	nanti	Noun		unimorph
dinari	dinar	Noun		clitic
dindingnya	dinding	Noun		clitic
dingin	dingin	Adjective		base
dini	din	Proper noun		clitic
dinikahi	dinikahi	Verb		base
dinikahkan	nikah	Noun		unimorph
dinilai	nilai	Noun		clitic
dinobatkan	dinobatkan	Verb		base
dinubuatkan	dinubuatkan	Verb		base
dinyalakan	nyala	Verb		unimorph
dinyatakan	nyata	Adjective		unimorph
dioleskan	oles	Verb		unimorph
dipadamkan	dipadamkan	Unknown		base
dipahami	pahami	Verb		clitic
dipahat	pahat	Verb		unimorph
dipakai	pakai	Verb		clitic
dipamerkan	pamer	Verb		unimorph
dipancung	dipancung	Proper noun		alignment
dipandang	pandang	Verb		unimorph
dipanen	panen	Noun		clitic
dipanggil	panggil	Verb		unimorph
dipanggillah	dipanggil	Verb		clitic
dipanggilnya	panggil	Verb	Definiteness=Definite	unimorph
dipangkas	pangkas	Verb		unimorph
dipastikan	pasti	Adjective		unimorph
dipecat	pecat	Verb		unimorph
dipegang	pegang	Verb		unimorph
dipekerjakan	dipekerjakan	Unknown		base
dipelihara	pelihara	Verb		unimorph
dipengaruhi	dipengaruhi	Verb		base
dipenggal	penggal	Verb		clitic
dipenjara	penjara	Noun		clitic
dipenuhi	penuhi	Verb		clitic
diperbaharui	diperbaharui	Verb		base
diperbolehkan	boleh	Verb		unimorph
diperbuat	buat	Verb		unimorph
diperbudak	diperbudak	Verb		base
dipercaya	percaya	Verb		unimorph
dipercayai	dipercaya	Verb		clitic
dipercayakan	percaya	Verb		unimorph
dipercik	percik	Verb		clitic
dipercikkan	percik	Verb		unimorph
diperiksa	periksa	Verb		unimorph
diperingati	diperingati	Verb		base
diperintahkan	diperintah	Verb		clitic
diperkenalkan	kenal	Verb		unimorph
