target	source	prob	count
bejöttem	entered	0.5	1
bekend	anoint	1.0	1
bekiáltottak	called	1.0	1
bekötözte	bound	0.5	1
bekövetkeznek	happen	0.5	1
bekövetkezzék	made	1.0	1
beküldtek	sent	1.0	1
bele	coin	0.25	1
belefulladt	drowned	1.0	1
belefáradni	give	1.0	1
belekever	meal	1.0	1
belekeveredve	entangled	1.0	1
belekötni	trap	1.0	1
belement	bread	1.0	1
belementek	into	1.0	1
belenéz	looks	1.0	1
belenézni	look	1.0	1
belenézzen	look	1.0	1
belesugallta	having	1.0	1
beletekinteni	look	1.0	1
belevetette	press	1.0	1
belevettetett	thrown	1.0	1
beleütköznek	offense	1.0	1
beleütköztek	beat	0.6667	2
beleütközött	foundation	0.5	1
beljebb	from	1.0	1
belopózkodott	secretly	1.0	1
belopóztak	crept	0.5	1
belsejéből	flow	0.5	1
belsejét	platter	1.0	1
belső	inner	0.4444	4
belsőképpen	inwardly	1.0	1
belsőtök	inward	1.0	1
belzebub	beelzebul	1.0	2
belzebubbal	beelzebul	0.6667	2
belzebubnak	beelzebul	0.5	1
belátást	understanding	1.0	1
belé	him	1.0	3
belébemenve	can	1.0	1
beléjük	entered	0.5	1
beléptek	got	1.0	1
belétek	implanted	1.0	1
belül	inside	0.3333	3
belüllévők	within	1.0	1
belülről	within	1.0	3
belőle	him	0.4091	9
belőled	come	1.0	1
belőlem	me	1.0	1
belőlük	out	1.0	1
bemegy	enters	0.3636	4
bemegyek	then	1.0	1
bemegyünk	enter	1.0	1
bemehessenek	enter	1.0	1
bemenetel	entering	1.0	1
bemenjen	enter	0.5	1
bemenned	rather	0.5556	5
bemennek	enter	0.4286	3
bemenni	enter	0.625	5
bement	entered	0.3855	32
bementek	into	0.425	17
bementünk	entered	0.5	1
bemenve	enter	0.2857	2
bemutassa	burn	1.0	1
bemutassák	present	1.0	1
bemutatják	offered	1.0	1
bemutatnak	can	1.0	1
bemutatni	himself	0.5	1
bemutatásának	slaughter	1.0	1
bemutatására	appointed	1.0	1
bemártott	piece	1.0	1
bemártva	dipped	1.0	1
benjámin	benjamin	1.0	4
benn	inside	1.0	2
benne	in	0.6207	36
benned	you	0.8824	15
bennem	me	0.75	18
bennetek	you	0.7234	34
benneteket	you	0.75	9
bennük	them	0.3	3
bennünk	us	0.6111	11
bennünket	us	0.7273	8
beoltatnak	grafted	1.0	2
beoltattál	olive	0.5	1
beolthatja	graft	1.0	1
beosztása	executed	1.0	1
bepecsételte	sealed	1.0	1
bepólyálta	cloth	1.0	1
bepólyálva	cloth	1.0	1
beragyogta	illuminated	1.0	1
berendezett	furnished	0.5	1
berendezve	furnished	1.0	1
berill	beryl	1.0	1
berniké	bernice	1.0	3
bertalan	bartholomew	1.0	2
bertalant	bartholomew	1.0	2
beszedek	words	1.0	1
beszennyezett	flesh	1.0	1
beszennyezi	sets	0.5	1
beszennyeződik	defiled	1.0	1
beszállott	entering	1.0	1
beszállt	got	0.6667	2
beszálltak	got	1.0	1
beszálltunk	embarking	1.0	1
beszállva	entered	1.0	1
beszéd	saying	0.3462	9
beszédben	in	0.2727	3
beszéddel	words	0.5556	5
beszéde	word	0.8421	16
beszéded	speech	0.6667	2
beszédedből	words	0.5	2
beszédedet	word	1.0	2
beszédedért	speaking	1.0	1
beszédei	possible	0.5	1
beszédeiből	take	1.0	1
beszédeikkel	words	1.0	1
beszédeim	words	1.0	4
beszédeimet	sayings	0.5	2
beszédeimnek	words	1.0	1
beszédeinek	words	1.0	1
beszédeit	this	0.6	3
beszédek	words	0.5	3
beszédeket	words	0.8235	14
beszédekkel	words	1.0	1
beszédekről	words	1.0	1
beszédektől	chatter	1.0	1
beszédem	speech	1.0	1
beszédemben	word	1.0	1
beszédemet	word	0.4615	6
beszédemnek	finds	0.3333	1
beszéden	fell	1.0	1
beszédet	saying	0.3	3
beszédetek	for	0.5	1
beszédetekben	yes	1.0	1
beszédeteket	words	1.0	1
beszédhez	word	1.0	1
beszédnek	seemed	0.5	1
beszédre	saying	1.0	1
beszédről	word	1.0	1
beszédében	word	0.6667	2
beszédén	words	1.0	1
beszédének	first	0.5	1
beszédére	holy	0.5	1
beszédért	idle	0.25	1
beszédéről	testimony	1.0	1
beszédét	word	0.8696	20
beszédével	testimony	1.0	1
beszédéért	word	1.0	5
beszédük	words	0.6667	2
beszédükért	speaking	1.0	1
beszédünk	toward	1.0	1
beszédünkből	word	1.0	1
beszédünknek	report	0.5	1
beszél	speaks	0.4444	4
beszéld	declare	1.0	1
beszélek	speak	0.6	3
beszélem	say	0.75	3
beszélgetett	talked	1.0	1
beszélgettek	talked	0.5	4
beszélgettünk	spoke	1.0	1
beszélgetve	speaking	0.5	1
beszélhetünk	face	1.0	2
beszéljek	speak	1.0	3
beszéljen	speak	1.0	1
beszéljenek	speak	1.0	1
beszéljék	one	1.0	1
beszélnek	speak	0.2727	3
beszélni	speak	0.5	7
beszélnünk	anything	1.0	1
beszélsz	say	0.25	2
beszélt	spoke	0.5385	14
beszélte	declared	0.5	1
beszéltek	speaking	0.2222	2
beszéltem	to	0.5556	5
beszélték	tell	1.0	1
beszélünk	come	1.0	1
beszélő	impediment	0.3333	1
beszélőkké	speak	1.0	1
beszélőnek	speaks	1.0	1
beszólította	calling	1.0	1
beszólították	called	0.5	1
besúgók	backbiters	1.0	1
betakarni	cover	1.0	1
betakarva	blindfolded	1.0	1
betakarítanom	my	0.5	1
beteg	sick	0.9286	13
betege	battles	1.0	1
betegeiket	sick	1.0	1
betegek	diseases	0.5	1
betegeken	sick	1.0	1
betegeket	sick	0.8	8
betegekhez	sick	1.0	1
betegeknek	sick	1.0	3
betegekre	lay	1.0	1
betegen	sick	1.0	2
beteget	sick	0.8333	5
betegség	had	0.5	1
betegségben	disease	1.0	1
betegségből	weakness	1.0	1
betegségedtől	infirmity	1.0	1
betegségeikből	diseases	1.0	1
betegségek	diseases	1.0	2
betegségekben	diseases	1.0	2
betegségekből	infirmities	0.5	1
betegséget	disease	1.0	3
betegségében	years	1.0	1
betegségüket	infirmities	1.0	1
betegségünket	diseases	1.0	1
betegágyba	will	1.0	1
betegét	brought	1.0	1
beteljesedett	so	1.0	1
beteljesedik	fulfilled	1.0	1
beteljesedjen	fulfilled	1.0	4
beteljesedjenek	fulfilled	0.6667	2
beteljesedjetek	with	1.0	1
beteljesedjék	fulfilled	0.9286	13
beteljesednek	fulfilled	0.5	2
beteljesedtek	fulfilled	1.0	1
beteljesedve	full	1.0	1
beteljesítenie	accomplish	1.0	1
beteljesül	concerning	0.5	1
beteljesüljön	fulfilled	1.0	2
beteljetek	filled	0.5	1
betelt	full	0.3333	1
beteltek	filled	1.0	2
beteltem	filled	1.0	1
betesdának	bethesda	1.0	1
betfagé	bethsphage	1.0	1
betfagéba	bethsphage	1.0	1
betfagéhoz	bethsphage	1.0	1
bethániából	bethany	1.0	1
betlehem	bethlehem	1.0	2
betlehembe	bethlehem	1.0	1
betlehemben	judea	1.0	2
betlehemből	bethlehem	1.0	1
betlehemig	bethlehem	1.0	1
betolakodnak	creep	1.0	1
betsaida	bethsaida	1.0	1
betsaidába	bethsaida	1.0	1
betsaidából	nathanael	0.5	1
betánia	bethany	1.0	2
betániába	bethany	1.0	3
betániában	bethany	1.0	3
betániából	bethany	1.0	1
betániához	bethany	1.0	1
betániáig	bethany	1.0	1
betértek	entered	1.0	1
betölt	in	1.0	1
betöltenünk	fulfill	1.0	1
betöltessetek	filled	0.5	1
betöltesz	make	1.0	1
betöltsd	ministry	1.0	1
betöltsed	fulfill	1.0	1
betöltsem	fulfill	1.0	2
betöltsön	fill	1.0	1
betöltve	fulfilled	1.0	1
betöltése	fulfillment	1.0	1
betöltötte	old	1.0	1
betöltötték	by	0.5	1
betöltöttétek	filled	1.0	1
betörték	sent	1.0	1
betű	letter	1.0	3
betűjének	with	1.0	1
betűkkel	letters	0.6667	2
betűé	letter	1.0	1
beugrott	sprang	1.0	1
bevallották	confessing	1.0	1
bevetette	threw	1.0	1
beveti	cast	1.0	1
bevigyen	put	1.0	1
bevinni	bring	0.3333	1
beviszi	priest	1.0	1
bevitte	brought	0.75	3
bevitték	brought	1.0	1
bevádoltak	accusation	1.0	1
bevégezzem	accomplish	1.0	1
bevégzi	finish	0.5	1
bevégzőjére	perfecter	1.0	1
bezárja	compassion	0.5	1
bezárják	shut	1.0	1
bezárjátok	houses	1.0	1
bezárta	shut	1.0	1
bezárták	shut	1.0	2
bezárva	shut	1.0	2
beálltával	evening	1.0	1
beállítsuk	business	1.0	1
beárnyékolta	overshadowed	0.5	1
beárnyékolták	overshadowing	1.0	1
beérett	ripe	1.0	1
beérve	enter	1.0	1
beírva	written	0.6	3
beór	balaam	1.0	1
beül	sit	1.0	2
beült	sat	1.0	1
beültök	sit	1.0	1
beültünk	aboard	0.5	1
bikák	bulls	1.0	1
bikákat	oxen	1.0	1
bikáknak	bulls	1.0	1
bilincsei	loosened	1.0	1
bilincseiből	bonds	1.0	1
bilincseimet	was	1.0	1
bilincseimről	chains	1.0	1
bilincsek	bonds	1.0	1
bilincsekben	bonds	1.0	1
bilincseket	bonds	1.0	1
bilincsekkel	guard	1.0	1
birodalmat	kingdom	0.5	1
birodalmukat	kingdom	1.0	1
birtokba	entered	1.0	1
birtokolnának	possess	1.0	1
birtokosát	has	1.0	1
birtokul	possession	1.0	1
birtokát	possession	1.0	1
bitiniában	living	1.0	1
bitíniába	go	1.0	1
bizakodjam	exalted	0.5	2
bizakodjunk	ourselves	0.5	1
bizakodunk	confidence	0.25	1
bizakodva	courage	1.0	1
bizakodásom	confidence	1.0	1
bizalommal	boldness	0.6	3
bizodalmam	confidence	1.0	1
bizodalmat	confidence	0.25	1
bizodalmatokat	boldness	1.0	1
bizodalmunk	boldness	0.6	3
bizodalmunkat	firm	1.0	1
bizodalom	proof	1.0	1
bizodalommal	access	1.0	1
bizonnyal	truly	0.6	3
bizony	certainly	0.4157	74
bizonygatnak	affirm	0.5	1
bizonygatta	affirmed	1.0	1
bizonygatták	affirming	0.5	1
bizonyos	some	0.3	3
bizonyosan	know	1.0	1
bizonyosat	certain	1.0	1
bizonyosságban	much	1.0	1
bizonyossággá	even	1.0	1
bizonyosságotokat	steadfastness	1.0	1
bizonyságai	witnesses	1.0	1
bizonyságaim	testify	1.0	1
bizonyságaként	obvious	0.5	1
bizonysággá	witness	1.0	1
bizonyságom	than	0.5	1
bizonyságot	testify	0.2907	25
bizonyságtevőinek	martyrs	0.5	1
bizonyságtevőknek	surrounded	1.0	1
bizonyságtétel	testimony	0.8	4
bizonyságtételben	testimony	1.0	2
bizonyságtétele	testimony	0.6667	6
bizonyságtételed	testimony	1.0	1
bizonyságtételek	testimony	1.0	1
bizonyságtételem	testimony	0.5	1
bizonyságtétellel	testifying	1.0	1
bizonyságtételre	testimony	1.0	1
bizonyságtételt	testimony	1.0	2
bizonyságtételért	testimony	1.0	1
bizonyságtételét	witness	0.75	3
bizonyságtételéért	testimony	1.0	2
bizonyságtételük	because	1.0	1
bizonyságtételüket	testimony	1.0	1
bizonyságtételünk	testimony	1.0	1
bizonyságtételünket	witness	1.0	1
bizonyságul	testimony	0.8889	8
bizonyságunk	testified	1.0	1
bizonyságát	our	1.0	1
bizonyságául	testimony	1.0	1
bizonytalan	gave	0.3333	1
bizonytalankodva	looked	1.0	1
bizonytalanságban	perplexed	0.6667	2
bizonyul	your	1.0	1
bizonyuljon	respect	1.0	1
bizonyult	found	0.6667	2
bizonyulunk	found	1.0	1
bizonyára	for	0.4286	3
bizonyíthatják	prove	1.0	1
bizonyítjátok	testify	1.0	1
bizonyításában	confirmation	1.0	1
bizonyítékokra	witnesses	1.0	1
bizonyítékot	sought	1.0	2
bizonyítékát	seeing	1.0	1
biztatták	urged	1.0	1
biztonság	safety	1.0	1
biztonságban	goods	0.5	1
biztos	sure	0.6	3
blásztuszt	blastus	1.0	1
boanerges	called	1.0	1
bocsánata	sins	0.5	1
bocsánatot	forgiven	0.6667	2
bocsánatára	sins	1.0	4
bocsánatát	sins	0.75	3
bocsánatával	sins	1.0	1
bocsásd	send	0.5	4
bocsáss	forgive	1.0	3
bocsássa	leave	0.3333	2
bocsássak	on	0.3333	1
bocsássalak	crucify	0.5	1
bocsássam	deliver	1.0	1
bocsássatok	forgive	0.3333	1
bocsássátok	forgive	0.5	2
bocsát	delusion	1.0	1
bocsátani	free	0.3333	2
bocsáthatja	can	0.6667	2
bocsátja	forgive	1.0	2
bocsátjátok	forgive	1.0	2
bocsátod	journey	0.3333	1
bocsátom	fasting	1.0	1
bocsátotok	forgive	1.0	1
bocsátott	spewed	1.0	2
bocsátotta	like	0.5	1
bocsáttassanak	forgiven	1.0	1
bocsáttatik	forgiven	1.0	3
bocsáttatott	forgiven	1.0	1
bogáncsot	it	0.5	2
bojtorjánról	thistles	1.0	1
bokái	strength	1.0	1
boldog	blessed	0.9524	20
boldogabb	she	1.0	1
boldogabbak	blessed	1.0	1
boldognak	call	0.5	2
boldogok	blessed	0.5435	25
boldogság	blessing	0.5	1
boldogságotok	blessing	0.5	1
bolond	foolish	0.375	3
bolondok	foolish	0.4286	3
bolondokat	foolish	1.0	1
bolondozik	insane	1.0	1
bolondság	foolishness	1.0	3
bolondsága	foolishness	1.0	2
bolondsággá	foolish	1.0	1
bolondságnak	are	1.0	1
bor	wine	0.8333	5
borisszák	wine	1.0	1
borivás	wine	1.0	1
borivó	drunkard	1.0	1
borjúhoz	calf	1.0	1
borjúknak	calves	1.0	1
borjút	made	1.0	1
borral	wine	1.0	1
borrá	wine	1.0	2
borsajtóból	bridles	0.5	1
borsajtójába	wine	1.0	1
borsajtót	press	0.5	1
bort	wine	1.0	15
bortól	wine	1.0	2
boruk	wine	1.0	1
borul	lies	1.0	1
borult	down	0.4091	9
borulva	face	0.75	3
borából	of	0.5	1
borának	wine	1.0	1
borítja	fire	1.0	1
borított	leprosy	0.5	1
borította	flood	0.5	1
borítsatok	cover	1.0	1
borús	red	1.0	1
bosszankodtak	indignant	1.0	2
bosszantjátok	wrong	1.0	1
bosszúsággal	evil	1.0	1
bosszút	attempt	0.3333	1
bosszútételről	matter	0.5	1
bosszúállás	escaped	1.0	1
botja	worshiped	1.0	1
botlik	stumble	1.0	1
botlottak	stumble	1.0	1
botlás	offense	1.0	1
botokkal	clubs	0.75	3
botoljék	dislocated	1.0	1
boton	only	0.5	1
botor	foolish	1.0	1
botorkálva	around	1.0	1
botot	staffs	1.0	1
botránkozik	finds	0.3333	2
botránkozom	stumble	1.0	1
botránkoztassam	brother	1.0	1
botránkoztassuk	stumble	1.0	1
botránkoztassátok	occasion	0.5	1
botránkoztat	causes	1.0	4
botránkozzatok	caused	1.0	1
botránkozás	a	0.6667	2
botránkozások	occasions	0.75	3
botránkozásokat	occasions	1.0	1
botránkozást	stumbling	0.4	2
botránkozására	block	1.0	1
botránya	removed	1.0	1
botütést	minus	0.5	1
boáz	boaz	1.0	1
boázt	boaz	1.0	1
bujaságot	passion	1.0	1
bujaságukban	what	1.0	1
bujdostak	being	0.25	1
bujtogatnak	off	1.0	1
bujálkodás	lustfulness	1.0	1
bujálkodásban	lewdness	1.0	1
bujálkodásra	by	0.5	1
bukkannak	run	1.0	1
buzdítottunk	implored	1.0	1
buzdították	encouraged	1.0	1
buzdíts	exhort	1.0	1
buzgó	fervent	0.5	1
buzgóbb	earnest	0.3333	1
buzgóbban	agony	0.5	1
buzgók	serving	1.0	1
buzgólkodjatok	seek	1.0	1
buzgólkodnak	exhort	0.5	1
buzgólkodva	abounding	1.0	1
buzgón	praying	1.0	1
buzgóság	zeal	1.0	2
buzgósága	proving	1.0	1
buzgóságban	earnestness	1.0	1
buzgóságos	powerfully	1.0	1
buzgóságot	earnest	0.4	2
buzgóságotok	zeal	1.0	1
buzgóságában	very	1.0	1
buzgóságát	many	1.0	1
bálvány	anything	0.6667	2
bálványimádás	idolatry	1.0	2
bálványimádásban	abominable	1.0	1
bálványimádást	idolatry	1.0	1
bálványimádó	idolater	1.0	2
bálványimádóival	idolaters	1.0	1
bálványimádók	idolaters	1.0	3
bálványimádóknak	idolaters	1.0	1
bálványnak	idol	1.0	1
bálványok	pollution	1.0	1
bálványokat	idols	0.3333	1
bálványokhoz	an	0.5	1
bálványokkal	idols	1.0	2
bálványoknak	food	1.0	1
bálványoktól	idols	1.0	2
bálványtemplomnál	temple	1.0	1
bálványáldozat	idol	1.0	1
bálványáldozati	things	0.8	4
bálványáldozatot	idols	1.0	1
bálákot	balak	1.0	1
bálám	balaam	0.6667	2
bálámnak	balaam	1.0	1
bánat	such	1.0	1
bánattal	anxiously	1.0	1
bánik	deals	1.0	1
bánja	change	1.0	1
bánják	should	1.0	1
bánjátok	repent	1.0	1
bánkódva	anger	0.5	1
bánkódók	sorrowful	1.0	1
bánom	regret	1.0	1
bánt	humiliated	0.3333	1
bántalmaz	harm	1.0	1
bántalmaznak	mistreat	0.5	1
bántalmazta	wrong	1.0	1
bántalmazták	shamefully	0.5	1
bántalmazzatok	violence	1.0	1
bántalmazzák	suffer	1.0	1
bántalmazásban	shamefully	1.0	1
bántalmazásokban	necessities	1.0	1
bántam	regret	1.0	1
bántasz	block	0.5	1
bánthassa	firstborn	0.5	1
bántjátok	trouble	1.0	2
bántottatok	wrong	1.0	1
bántottunk	wronged	1.0	1
bántsák	hurt	1.0	1
bántásomra	cause	0.5	1
bántóan	behave	1.0	1
bár	though	0.4286	3
bárcsak	wish	1.0	3
bárhová	wherever	1.0	2
bárka	ship	1.0	1
bárki	whoever	0.6667	2
bárkába	ship	1.0	2
bárkát	ship	1.0	1
bármely	every	1.0	1
bármi	hidden	1.0	1
bármily	though	1.0	1
bármilyen	any	0.5	1
bármilyenek	important	1.0	1
bármit	whatever	1.0	3
bárákról	gideon	1.0	1
bárány	lamb	0.9444	17
báránya	lamb	1.0	2
bárányaimat	lambs	1.0	1
bárányhoz	lamb	1.0	1
báránynak	lamb	0.8	4
bárányokat	lambs	1.0	1
bárányt	passover	0.7857	11
bárányunk	sacrificed	1.0	1
bárányé	lamb	0.6667	2
bátorsággal	boldness	0.4545	5
bátorságot	grew	1.0	1
bátorságunk	boldness	1.0	1
bátorítson	comfort	1.0	1
bátorítsátok	encourage	1.0	1
bátrabb	strength	1.0	1
bátrabban	cheerfully	1.0	1
bátran	boldly	0.4286	3
békefeltételeket	conditions	0.5	1
békesség	peace	1.0	43
békességben	peace	0.8571	6
békessége	peace	1.0	3
békességedre	belong	1.0	1
békességemet	peace	1.0	1
békességes	perseverance	0.5	2
békességet	peace	0.8667	13
békességetek	peace	1.0	4
békességgel	peace	1.0	8
békességhirdetőknek	feet	1.0	1
békességnek	peace	1.0	4
békességre	peace	0.6667	4
békességünk	peace	1.0	2
békeszerető	peaceful	1.0	1
békeszeretők	peace	1.0	1
béketűrés	perseverance	0.8	4
béketűrésetek	endurance	1.0	1
béketűrésre	command	1.0	1
béketűréssel	patience	0.5	2
béketűrést	perseverance	1.0	1
béketűrő	endured	1.0	1
béketűrők	patient	1.0	2
béklyókat	broken	1.0	1
béklyókkal	fetters	1.0	1
békák	frogs	1.0	1
békében	peace	1.0	1
békéltessen	reconcile	1.0	1
békéltetés	reconciliation	1.0	2
békén	alone	1.0	2
békésen	persecuted	1.0	1
békét	alone	0.5	1
békétlenség	confusion	1.0	1
békével	peace	1.0	1
békülj	reconciled	1.0	1
béküljetek	reconciled	1.0	1
béküljön	else	1.0	1
béliállal	belial	1.0	1
bélpoklos	leper	0.6667	2
bélyege	mark	1.0	2
bélyegeit	branded	1.0	1
bélyeget	foreheads	0.5	1
bélyegezve	branded	1.0	1
bélyegén	number	1.0	1
bélyegét	mark	1.0	4
béna	withered	0.5	2
bénának	paralyzed	1.0	1
bére	fields	1.0	1
béreai	asia	1.0	1
bérelt	rented	1.0	1
béres	hand	0.5	3
bérese	enough	1.0	1
béreseid	hired	0.5	1
béreába	beroea	1.0	1
béreában	beroea	1.0	1
bért	wages	1.0	1
béréből	wickedness	1.0	1
bérére	wages	1.0	1
bérét	wrongdoing	1.0	1
bétsaida	bethsaida	1.0	3
bétsaidából	bethsaida	1.0	1
bíbor	purple	1.0	2
bíborba	purple	0.6667	4
bíborköntöst	purple	1.0	1
bíborpalástot	scarlet	1.0	1
bíbort	purple	1.0	1
bíborárus	city	1.0	1
bírják	inherit	0.5	1
bírnátok	ready	1.0	1
bírt	face	1.0	1
bírta	bind	1.0	1
bírtak	could	1.0	2
bírtok	watch	1.0	1
bírtuk	able	1.0	1
bírták	could	0.5	1
bírtál	watch	1.0	1
bírtátok	ready	1.0	1
bírunk	we	1.0	1
bíráitok	judges	1.0	2
bírája	judge	1.0	3
bírájához	judge	0.5	1
bírák	magistrates	1.0	3
bírákat	judges	1.0	1
bírákhoz	magistrates	1.0	1
bírákká	thoughts	1.0	1
bíráknak	magistrates	1.0	1
bírálja	himself	1.0	1
bírálják	discern	1.0	1
bíró	judge	1.0	9
bírói	seat	0.5	2
bírók	things	1.0	1
bíróvá	judge	1.0	3
bízatott	entrusted	0.5	1
bízd	same	1.0	1
bízhatom	concerning	1.0	1
bízik	confidence	0.3333	1
bízlak	few	0.5	1
bíznak	trust	1.0	1
bízná	commit	1.0	1
bízom	trust	0.6667	2
bízott	gave	0.25	1
bízta	committed	0.5	2
bíztak	entrusted	1.0	1
bíztatta	begged	1.0	1
bízták	committed	1.0	1
bíztál	me	1.0	1
bízunk	confidence	1.0	1
bízva	being	0.2857	2
bízza	with	1.0	1
bízzatok	cheer	1.0	3
bízzál	cheer	1.0	5
bóázé	boaz	1.0	1
böjt	fast	1.0	1
böjtölhetnek	fast	1.0	1
böjtöljenek	fast	1.0	1
böjtölnek	fast	0.8333	5
böjtölni	fast	0.5	2
böjtölsz	fast	1.0	1
böjtölt	fasted	1.0	1
böjtöltek	fasted	0.6667	2
böjtöltem	i	1.0	1
böjtöltök	moreover	1.0	1
böjtölve	prayed	1.0	1
böjtölés	fasting	1.0	1
böjtölésben	fastings	0.6667	2
böjtölésedet	fasting	1.0	1
böjtölésre	fasting	1.0	1
böjtöléssel	fasting	0.3333	1
böjtölök	fast	1.0	1
böjtölünk	often	1.0	1
bölccsé	wise	1.0	2
bölcs	wise	0.9091	10
bölcsebb	wiser	1.0	1
bölcsek	wise	1.0	10
bölcseket	wise	1.0	4
bölcseknek	wise	1.0	2
bölcsektől	wise	1.0	1
bölcselkedéssel	philosophy	1.0	1
bölcsen	he	0.5	1
bölcsesség	wisdom	1.0	10
bölcsességben	wisdom	1.0	3
bölcsességből	wisdom	1.0	1
bölcsessége	wisdom	0.8	4
bölcsességet	wisdom	0.8	4
bölcsességgel	wisdom	0.875	7
bölcsességnek	wisdom	1.0	5
bölcsességében	wisdom	1.0	1
bölcsességén	wisdom	1.0	1
bölcsességének	wisdom	1.0	1
bölcsességére	wisdom	1.0	1
bölcsességét	wisdom	0.875	7
bölcsességünkké	wisdom	1.0	1
bölcsnek	wise	1.0	2
börtön	prison	1.0	1
börtönajtók	doors	0.3333	1
börtönbe	prison	0.3333	4
börtönben	prison	0.6667	2
börtönből	prison	1.0	1
börtönt	imprisonment	1.0	1
börtönőr	jailer	0.6667	2
börtönőrnek	jailer	0.5	1
búcsút	leave	0.5	2
búsan	sorrowful	1.0	1
búsult	fierceness	1.0	2
búza	wheat	1.0	1
búzának	wheat	1.0	1
búzát	wheat	0.75	3
búzával	wheat	1.0	1
búzáét	maybe	0.5	1
büntet	inflicts	1.0	1
büntetik	desire	0.5	1
büntettem	them	1.0	1
büntetésetek	allow	1.0	1
büntetésre	punishment	0.5	1
büntetését	penalty	0.4	2
bőrében	skins	1.0	2
bőröv	hair	1.0	1
bőség	dainty	1.0	1
bőségben	work	1.0	1
bőséges	abundance	0.4	2
bőségesebben	many	1.0	1
bőségesen	exceedingly	0.3333	1
bőséggel	abound	0.5	2
bőségében	gift	1.0	1
bőségük	abundance	1.0	1
bőven	bountifully	0.6667	2
bővölködik	abundance	0.5	1
bővölködjenek	abundantly	1.0	1
bővölködjetek	abound	1.0	2
bővölködjék	more	1.0	1
bővölködni	how	1.0	1
bővölködtök	in	1.0	2
bővölködés	possesses	1.0	1
bővölködést	abound	1.0	1
bővölködöm	abound	1.0	1
bővölködő	yielded	1.0	1
bűn	sin	0.8727	48
bűnbe	deceived	1.0	1
bűnben	sin	0.5	3
bűnbocsánat	remission	1.0	2
bűnbocsánatot	remission	1.0	1
bűnből	followed	0.5	1
bűne	sin	0.5	2
bűnei	sins	0.6667	2
bűneiben	sins	1.0	1
bűneiből	cleansing	1.0	1
bűneid	forgiven	0.6364	7
bűneidet	calling	1.0	1
bűneik	sins	1.0	1
bűneiket	their	0.5	3
bűneiknek	remission	1.0	1
bűneikről	sins	0.75	3
bűneinek	remission	1.0	1
bűneinket	sins	0.7143	5
bűneinknek	our	1.0	1
bűneinktől	our	1.0	2
bűneinkért	sins	0.8	4
bűneit	if	0.5	1
bűneitek	sins	1.0	3
bűneitekben	sins	1.0	4
bűneitekből	wickedness	1.0	1
bűneiteket	sins	1.0	1
bűneitől	sins	1.0	1
bűneiért	for	0.6667	2
bűneset	trespass	1.0	1
bűnesete	trespass	0.6	3
bűnhődjenek	punished	1.0	1
bűnnek	sin	0.9	9
bűnnel	sin	1.0	1
bűnné	sin	1.0	1
bűnt	sin	0.4828	14
bűntudatot	sins	1.0	1
bűntársaik	partakers	1.0	1
bűntől	sin	0.6667	2
bűnében	sins	1.0	1
bűnért	sin	0.4	4
bűnét	sins	1.0	2
bűnök	remission	0.5	3
bűnökben	trespasses	1.0	1
bűnöket	sins	0.6	9
bűnökkel	loaded	1.0	1
bűnöknek	forgiveness	0.6	3
bűnökre	sins	1.0	1
bűnökről	craftiness	1.0	1
bűnökért	sins	1.0	3
bűnös	sinner	0.3182	7
bűnösebbek	than	0.3333	2
bűnösnek	sinner	1.0	1
bűnössé	prove	1.0	1
bűnöst	sinner	1.0	1
bűnösök	sinners	0.9231	12
bűnösöket	sinners	0.8571	6
bűnösökkel	collectors	0.4	2
bűnösökké	sinners	1.0	1
bűnösöknek	sinners	1.0	2
bűnösöktől	sinners	1.0	1
bűnösökért	sinners	1.0	1
bűnösön	repents	1.0	1
bűnötök	sin	1.0	2
bűnötöket	trespasses	1.0	1
bűnük	sin	1.0	2
bűnüket	sin	1.0	1
cethal	belly	0.5	1
cezárea	came	0.5	1
cezáreába	caesarea	1.0	1
cilicia	cilicia	1.0	2
ciliciai	tarsus	1.0	1
ciliciában	cilicia	1.0	1
ciliciából	cilicia	1.0	2
ciliciának	cilicia	1.0	1
ciliciát	cilicia	1.0	1
cimbalom	cymbal	1.0	1
ciprus	sailed	1.0	1
ciprusba	cyprus	1.0	2
ciprusi	cyprus	1.0	3
ciprusig	cyprus	1.0	1
ciprust	cyprus	1.0	1
cirénei	cyrene	1.0	5
ciréneiek	cyrenians	1.0	1
cirénius	quirinius	1.0	1
ciréné	visitors	1.0	1
citera	harp	1.0	1
citeráznak	harped	1.0	1
civakodást	disputes	1.0	1
csacsogó	want	1.0	1
csak	except	0.2333	35
csakhamar	i	1.0	2
csakhogy	only	0.6667	4
csakis	by	0.3333	1
csaknem	began	1.0	1
csakugyan	a	0.3333	1
csalja	before	0.2	1
csaljalak	ensnare	1.0	1
csaljon	deceive	0.6667	2
csaljuk	deceive	1.0	1
csalják	entrap	1.0	1
csaltunk	one	1.0	1
családokat	houses	0.5	1
csalárdság	after	0.5	2
csalárdsága	deceitfulness	1.0	3
csalárdsággal	seize	1.0	1
csalárdságukban	craftiness	0.5	1
csalással	deceit	1.0	1
csalásával	deception	1.0	1
