surface	lemma	pos	features	source
agradará	agradar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
agrade	agradar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
agradecidos	agradecer	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
agradecimiento	agradecimiento	Noun		base
agraden	agradar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
agradándole	agradar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
agradó	agradar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
agravado	agravar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
agravados	agravar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
agravio	agraviar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
agregada	agregado	Noun	Number=Singular;Gender=Feminine	wiktionary
agregó	agregar	Verb	Person=Third;Number=Singular;Tense=Preterite;Mood=Indicative	wiktionary
agripa	agriparse	Verb	Person=Third;Number=Singular;Tense=Present;Mood=Indicative	wiktionary
agua	aguar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
aguantar	aguantar	Verb		base
aguardando	aguardar	Verb	Tense=Present	unimorph
aguas	aguar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
aguda	agudo	Adjective	Gender=Feminine;Number=Singular	unimorph
aguijones	aguijón	Noun	Gender=Masculine;Number=Plural	unimorph
aguijón	aguijón	Noun		base
aguja	aguja	Noun		base
agóbiales	agobiar	Verb	Mood=Imperative;Person=Third;Number=Plural;Case=Dative	unimorph
ah	ah	Interjection		base
ahogaba	ahogar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
ahogado	ahogar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
ahogados	ahogar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
ahogan	ahogar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
ahogaron	ahogar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
ahondó	ahondar	Verb	Person=Third;Number=Singular;Tense=Preterite;Mood=Indicative	wiktionary
ahora	ahora	Adverb		base
ahorcó	ahorcar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
ahí	ahí	Adverb		base
airado	airar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
airaos	airar	Verb	Mood=Imperative;Person=Second;Number=Plural;Case=Dative	unimorph
airarse	airar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
aire	aire	Noun		base
aires	aire	Noun	Gender=Masculine;Number=Plural	unimorph
ajena	ajeno	Adjective	Gender=Feminine;Number=Singular	unimorph
ajenjo	ajenjo	Noun		base
ajeno	ajeno	Adjective		base
ajenos	ajeno	Adjective	Gender=Masculine;Number=Plural	unimorph
ajustado	ajustar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
ajustar	ajustar	Verb		base
al	al	Adposition		base
alaba	alabar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
alababa	alabar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
alababan	alabar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
alabad	alabar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
alabado	alabar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
alaban	alabar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
alabando	alabar	Verb	Tense=Present	unimorph
alabanza	alabanza	Noun		base
alabar	alabar	Verb		base
alabarnos	alabar	Verb	Case=Dative;Person=First;Number=Plural	unimorph
alabaré	alabar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
alabastro	alabastro	Noun		base
alabo	alabar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
alabó	alabar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
alarga	alargar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
alargó	alargar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
alarido	alarido	Noun		base
alas	ala	Noun	Gender=Feminine;Number=Plural	unimorph
alba	albo	Adjective	Gender=Feminine;Number=Singular	unimorph
albergue	albergar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
alborota	alborotar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
alborotada	alborotar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
alborotan	alborotar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
alborotaron	alborotar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
alboroto	alborotar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
alborotos	alboroto	Verb	Gender=Masculine;Number=Plural	unimorph
alborotáis	alborotar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
alborotéis	alborotar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
alborotó	alborotar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
alcancen	alcanzar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
alcancé	alcanzar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
alcanza	alcanzar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
alcanzado	alcanzar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
alcanzar	alcanzar	Verb		base
alcanzaron	alcanzar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
alcanzarán	alcanzar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
alcanzo	alcanzar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
alcanzó	alcanzar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
aldea	aldea	Noun		base
aldeas	aldea	Noun	Gender=Feminine;Number=Plural	unimorph
alegando	alegar	Verb	Tense=Present	unimorph
alegoría	alegoría	Noun		base
alegraos	alegrar	Verb	Mood=Imperative;Person=Second;Number=Plural;Case=Dative	unimorph
alegraron	alegrar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
alegrará	alegrar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
alegrarán	alegrar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
alegre	alegrar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
alegráis	alegrar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
alegrémonos	alegrar	Verb	Mood=Imperative;Person=First;Number=Plural;Case=Dative	unimorph
alegría	alegría	Noun		base
alegró	alegrar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
alejados	alejar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
alejandrina	alejandrino	Adjective	Gender=Feminine;Number=Singular	unimorph
alejandrinos	alejandrino	Adjective	Gender=Masculine;Number=Plural	unimorph
alejandro	alejandro	Proper noun		base
alejandría	alejandría	Proper noun		base
aleluya	aleluyo	Adjective	Number=Singular;Gender=Feminine	wiktionary
alentaos	alentaos	Unknown		base
alfarero	alfarero	Adjective		base
alfeo	alfeo	Proper noun		alignment
alfolí	alfolí	Noun		base
alfolíes	alfolíes	Unknown		base
alforja	alforja	Noun		base
algarrobas	algarroba	Noun	Gender=Feminine;Number=Plural	unimorph
algo	algo	Pronoun		base
alguacil	alguacil	Noun		base
alguaciles	alguacil	Noun	Gender=Masculine;Number=Plural	unimorph
alguien	alguien	Pronoun		base
alguna	alguno	Pronoun	Gender=Feminine;Number=Singular	unimorph
algunas	alguno	Pronoun	Gender=Feminine;Number=Plural	unimorph
alguno	alguno	Pronoun		base
algunos	alguno	Pronoun	Gender=Masculine;Number=Plural	unimorph
algún	algún	Determiner		base
alhajas	alhajar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
aliento	aliento	Noun		base
alijaron	alijar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
alimenta	alimentar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
alimentado	alimentar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
alimento	alimentar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
alimentos	alimento	Noun	Gender=Masculine;Number=Plural	unimorph
alistados	alistar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
aliviaban	aliviar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
aliviado	aliviar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
allanados	allanar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
allega	allegar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
allegado	allegar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
allegan	allegar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
allegaos	allegar	Verb	Mood=Imperative;Person=Second;Number=Plural;Case=Dative	unimorph
allegaron	allegar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
allegará	allegar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
allegándoos	allegar	Verb	Tense=Present;Case=Dative;Person=Second;Number=Plural	unimorph
allá	allá	Adverb		base
allí	allí	Adverb		base
alma	almo	Adjective	Number=Singular;Gender=Feminine	wiktionary
almacenados	almacenar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
almas	alma	Noun	Gender=Feminine;Number=Plural	unimorph
almenas	almena	Noun	Gender=Feminine;Number=Plural	unimorph
almud	almud	Noun		base
alojamiento	alojamiento	Noun		base
alojarse	alojar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
alpha	alpha	Proper noun		base
alquiler	alquiler	Noun		base
alrededor	alrededor	Noun		base
alrededores	alrededor	Noun	Gender=Masculine;Number=Plural	unimorph
alta	alto	Adjective	Gender=Feminine;Number=Singular	unimorph
altar	altar	Noun		base
altares	altar	Noun	Gender=Masculine;Number=Plural	unimorph
altercaban	altercar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
altercando	altercar	Verb	Tense=Present	unimorph
altercar	altercar	Verb		base
altercáis	altercar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
alterques	altercar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
alteza	alteza	Noun		base
altivez	altivez	Noun		base
altivos	altivo	Adjective	Gender=Masculine;Number=Plural	unimorph
alto	alto	Adjective		base
altura	altura	Noun		base
alturas	altura	Noun	Gender=Feminine;Number=Plural	unimorph
altísimo	altísimo	Adjective		base
alumbra	alumbrar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
alumbraba	alumbrar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
alumbrada	alumbrar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
alumbrando	alumbrar	Verb	Tense=Present	unimorph
alumbrará	alumbrar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
alumbre	alumbrar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
alzad	alzar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
alzada	alzar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
alzado	alzar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
alzando	alzar	Verb	Tense=Present	unimorph
alzar	alzar	Verb		base
alzaron	alzar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
alzarán	alzar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
alzasteis	alzar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Plural	unimorph
alzó	alzar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
alégrate	alegrar	Verb	Mood=Imperative;Person=Second;Number=Singular;Case=Dative	unimorph
ama	amar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
amaba	amar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
amaban	amar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
amable	amable	Adjective		base
amad	amar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
amada	amar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
amado	amar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
amador	amador	Adjective		base
amadores	amador	Adjective	Gender=Masculine;Number=Plural	unimorph
amados	amar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
amamos	amar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
aman	amar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
amancillan	amancillar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
amando	amar	Verb	Tense=Present	unimorph
amanece	amanecer	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
amaos	amar	Verb	Mood=Imperative;Person=Second;Number=Plural;Case=Dative	unimorph
amar	amar	Verb		base
amare	amarar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
amareis	amar	Verb	Mood=Subjunctive;Tense=Future;Person=Second;Number=Plural	unimorph
amarga	amargar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
amargamente	amargamente	Adverb		base
amargar	amargar	Verb		base
amargas	amargar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
amargo	amargar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
amargura	amargura	Noun		base
amarillo	amarillar	Verb	Person=First;Number=Singular;Tense=Present;Mood=Indicative	wiktionary
amarle	amar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
amarnos	amar	Verb	Case=Dative;Person=First;Number=Plural	unimorph
amaron	amar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
amaros	amar	Verb	Case=Dative;Person=Second;Number=Plural	unimorph
amará	amarar	Verb	Mood=Imperative;Person=Second;Number=Singular	unimorph
amarás	amarar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
amaré	amarar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
amaría	amar	Verb	Person=First;Number=Singular	unimorph
amaríais	amar	Verb	Person=Second;Number=Plural	unimorph
amas	amar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
amaseis	amar	Verb	Mood=Subjunctive;Tense=Past;Person=Second;Number=Plural	unimorph
amasteis	amar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Plural	unimorph
amatista	amatista	Adjective		base
ambas	ambos	Numeral	Number=Plural;Gender=Feminine	wiktionary
ambos	ambo	Noun	Gender=Masculine;Number=Plural	unimorph
ame	amar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
amedrentados	amedrentar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
amemos	amar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
amen	amar	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
amenacémoslos	amenazar	Verb	Mood=Imperative;Person=Third;Number=Plural;Case=Accusative	unimorph
amenazaba	amenazar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
amenazas	amenazar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
amenazándolos	amenazar	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Plural	unimorph
amigables	amigable	Adjective	Number=Plural	wiktionary
amigas	amigar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
amigo	amigar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
amigos	amigue	Verb	Gender=Masculine;Number=Plural	unimorph
aminadab	aminadab	Proper noun		alignment
amistad	amistar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
amo	amar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
amonestaba	amonestar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
amonestación	amonestación	Noun		base
amonestadle	amonestar	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Dative	unimorph
amonestado	amonestar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
amonestados	amonestar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
amonestan	amonestar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
amonestando	amonestar	Verb	Tense=Present	unimorph
amonestar	amonestar	Verb		base
amonestaros	amonestar	Verb	Case=Dative;Person=Second;Number=Plural	unimorph
amonestará	amonestar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
amonesto	amonestar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
amonestándoos	amonestar	Verb	Tense=Present;Case=Dative;Person=Second;Number=Plural	unimorph
amonestéis	amonestar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
amontonarán	amontonar	Verb	Person=Third;Number=Plural;Tense=Future;Mood=Indicative	wiktionary
amontonas	amontonar	Verb	Person=Second;Number=Singular;Tense=Present;Mood=Indicative	wiktionary
amonéstales	amonestar	Verb	Mood=Imperative;Person=Third;Number=Plural;Case=Dative	unimorph
amor	amor	Noun		base
amortiguad	amortiguar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
amos	ama	Noun	Gender=Masculine;Number=Plural	unimorph
amplias	amplio	Adjective	Gender=Feminine;Number=Plural	unimorph
amplio	amplio	Adjective		base
amáis	amar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
amándoos	amar	Verb	Tense=Present;Case=Dative;Person=Second;Number=Plural	unimorph
amé	amar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
améis	amar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
amémonos	amar	Verb	Mood=Imperative;Person=First;Number=Plural;Case=Dative	unimorph
amén	amén	Adverb		base
amó	amar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
amón	amón	Proper noun		base
amós	amós	Proper noun		base
ana	ana	Proper noun		base
ananías	ananías	Proper noun		alignment
anatema	anatema	Noun		base
ancha	anchar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
anchura	anchura	Noun		base
ancianas	anciana	Noun	Gender=Feminine;Number=Plural	unimorph
anciano	anciano	Adjective		base
ancianos	anciano	Adjective	Gender=Masculine;Number=Plural	unimorph
ancla	anclar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
anclas	anclar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
