surface	lemma	pos	features	source
pinauwi	pinauwi	Unknown		base
pinggan	pinggan	Noun		base
pinili	pinili	Proper noun		base
pinino	pinino	Unknown		base
pinsala	pinsala	Noun		base
pinsan	pinsan	Noun		base
pinto	pinto	Noun		base
pintuan	pintuan	Noun		base
pinugutan	pinugutan	Unknown		base
pinuno	pinuno	Noun		base
pinuntahan	pinuntahan	Verb		base
pinupuno	pinupuno	Unknown		base
pinupuri	pinupuri	Unknown		base
pinuri	pinuri	Unknown		base
pinutol	pinutol	Unknown		base
pipi	pipi	Adjective		base
piraso	piraso	Noun		base
pisikal	pisikal	Adjective		base
pisngi	pisngi	Noun		base
pista	pista	Noun		base
pita	pita	Noun		base
pitaka	pitaka	Noun		base
pito	pito	Numeral		base
pitsel	pitsel	Noun		base
pitumpu	pitumpu	Numeral		base
plano	plano	Noun		base
plauta	plauta	Noun		base
po	po	Particle		base
ponto	ponto	Unknown		base
poot	poot	Noun		base
posible	posible	Adjective		base
posisyon	posisyon	Noun		base
preno	preno	Noun		base
presensiya	presensiya	Noun		base
presensya	presensya	Noun		base
pribilehiyo	pribilehiyo	Noun		base
prinsipe	prinsipe	Noun		base
prinsipyo	prinsipyo	Noun		base
probinsiya	probinsiya	Noun		base
propesiya	propesiya	Noun		base
propeta	propeta	Noun		base
prutas	prutas	Noun		base
publiko	publiko	Noun		base
pugad	pugad	Noun		base
pugon	pugon	Noun		base
pukyutan	pukyutan	Noun		base
pula	pula	Adjective		base
pulo	pulo	Noun		base
pulong	pulong	Noun		base
pulot	pulot	Noun		base
pulubi	pulubi	Noun		base
pulutong	pulutong	Noun		base
pumalit	pumalit	Unknown		base
pumanaw	pumanaw	Verb		base
pumanig	pumanig	Verb		base
pumapasok	pumapasok	Verb		base
pumapatay	pumapatay	Unknown		base
pumarito	pumarito	Verb		base
pumaroon	pumaroon	Verb		base
pumasok	pumasok	Verb		base
pumatay	pumatay	Verb		base
pumayag	pumayag	Verb		base
pumili	pumili	Verb		base
pumunta	pumunta	Verb		base
pumupunta	pumupunta	Verb		base
pumutol	pumutol	Verb		base
pundasyon	pundasyon	Noun		base
punit	punit	Adjective		base
puno	puno	Noun		base
punongkahoy	punongkahoy	Noun		base
punta	punta	Noun		base
puntahan	puntahan	Verb		base
punto	punto	Noun		base
puntod	puntod	Noun		base
punuin	punuin	Unknown		base
pupunta	pupunta	Unknown		base
pupuntahan	pupuntahan	Verb		base
pupunuin	pupunuin	Unknown		base
pupurihin	pupurihin	Unknown		base
puputok	puputok	Unknown		base
puputukin	puputukin	Unknown		base
puputulin	puputulin	Unknown		base
puri	puri	Noun		base
purihin	purihin	Verb		base
puro	puro	Adjective		base
pusakal	pusakal	Adjective		base
puso	puso	Noun		base
pusong	pusong	Noun		base
puti	puti	Adjective		base
putik	putik	Noun		base
putulin	putulin	Verb		base
puwang	puwang	Noun		base
pwede	pwede	Adjective		base
raan	raan	Noun		base
rabi	rabi	Noun		base
rebelyon	rebelyon	Noun		base
rehiyon	rehiyon	Noun		base
reklamo	reklamo	Noun		base
rekomendasyon	rekomendasyon	Noun		base
relihiyon	relihiyon	Noun		base
relihiyoso	relihiyoso	Adjective		base
reputasyon	reputasyon	Noun		base
respeto	respeto	Noun		base
responsibilidad	responsibilidad	Noun		base
resulta	resulta	Noun		base
reyna	reyna	Noun		base
rin	rin	Adverb		base
rito	rito	Adverb		base
riyan	riyan	Adverb		base
romano	romano	Noun		base
roon	roon	Adverb		base
sa	sa	Adposition		base
saan	saan	Pronoun		base
saanman	saanman	Adverb		base
sabay	sabay	Subordinating connective		base
sabayan	sabayan	Unknown		base
sabi	sabi	Verb		base
sabihin	sabihin	Verb		base
sabik	sabik	Adjective		base
sabila	sabila	Noun		base
sabsaban	sabsaban	Noun		base
sabwatan	sabwatan	Noun		base
saduceo	saduceo	Noun		base
saduseo	saduseo	Noun		base
sagana	sagana	Adjective		base
sagisag	sagisag	Noun		base
sagot	sagot	Noun		base
sagrado	sagrado	Adjective		base
sagutin	sagutin	Noun		base
sahod	sahod	Noun		base
saka	saka	Coordinating connective		base
sakay	sakay	Noun		base
sakdal	sakdal	Noun		base
sakim	sakim	Adjective		base
sakin	sakin	Unknown		base
sakit	sakit	Noun		base
sako	sako	Noun		base
sakong	sakong	Noun		base
sakop	sakop	Noun		base
saksi	saksi	Noun		base
saksihan	saksihan	Verb		base
saktan	saktan	Verb		base
sala	sala	Noun		base
salain	salain	Verb		base
salamangka	salamangka	Noun		base
salamangkero	salamangkero	Noun		base
salamat	salamat	Noun		base
salamin	salamin	Noun		base
salapi	salapi	Noun		base
salaysay	salaysay	Noun		base
saligan	saligan	Noun		base
salinlahi	salinlahi	Noun		base
salita	salita	Noun		base
salmo	salmo	Noun		base
salmon	salmon	Noun		base
saloobin	saloobin	Noun		base
salot	salot	Noun		base
salungat	salungat	Adjective		base
sama	sama	Noun		base
samahan	samahan	Verb		base
samakatuwid	samakatuwid	Adverb		base
samakatwid	samakatwid	Adverb		base
samantala	samantala	Coordinating connective		base
samantalahin	samantalahin	Unknown		base
samaritano	samaritano	Noun		base
sambahayan	sambahayan	Noun		base
sampalin	sampalin	Verb		base
sampu	sampu	Numeral		base
samson	samson	Proper noun		base
samuel	samuel	Proper noun		base
samyo	samyo	Noun		base
sana	sana	Particle		base
sandali	sandali	Adverb		base
sandalyas	sandalyas	Noun		base
sandata	sandata	Noun		base
sang	sang	Noun		base
sanga	sanga	Noun		base
sangandaan	sangandaan	Noun		base
sanggol	sanggol	Noun		base
sangkatauhan	sangkatauhan	Noun		base
sanhi	sanhi	Noun		base
sanlibutan	sanlibutan	Noun		base
santiago	santiago	Proper noun		base
santo	santo	Noun		base
santuwaryo	santuwaryo	Noun		base
sapagkat	sapagkat	Coordinating connective		base
sapalaran	sapalaran	Noun		base
sapat	sapat	Adjective		base
sapatos	sapatos	Noun		base
sapilitan	sapilitan	Adverb		base
sara	sara	Noun		base
sarado	sarado	Adjective		base
sarah	sarah	Proper noun		base
sarili	sarili	Pronoun		base
sariling	sariling	Pronoun		base
sariwa	sariwa	Adjective		base
sasabihin	sasabihin	Unknown		base
sasadyain	sasadyain	Unknown		base
sasagot	sasagot	Unknown		base
sasagutin	sasagutin	Unknown		base
sasama	sasama	Verb		base
sasamantalahin	sasamantalahin	Unknown		base
sasampalataya	sasampalataya	Unknown		base
satanas	satanas	Proper noun		base
saulo	saulo	Noun		base
sawayin	sawayin	Verb		base
saya	saya	Noun		base
sayawan	sayawan	Verb		base
sayo	sayo	Unknown		base
saysay	saysay	Noun		base
sebada	sebada	Noun		base
seda	seda	Noun		base
segundo	segundo	Noun		base
sekswal	sekswal	Adjective		base
sekta	sekta	Noun		base
selyo	selyo	Noun		base
senyas	senyas	Noun		base
seremonya	seremonya	Noun		base
sergio	sergio	Proper noun		base
set	set	Proper noun		base
setro	setro	Noun		base
si	si	Adposition		base
sibat	sibat	Noun		base
sibol	sibol	Noun		base
sigasig	sigasig	Noun		base
sigaw	sigaw	Verb		base
sigawan	sigawan	Unknown		base
sigurado	sigurado	Adjective		base
siguraduhin	siguraduhin	Verb		base
sikat	sikat	Noun		base
siklo	siklo	Noun		base
sikmura	sikmura	Noun		base
siko	siko	Noun		base
siksik	siksik	Adjective		base
sila	sila	Pronoun		base
silakbo	silakbo	Noun		base
silang	silang	Noun		base
silangan	silangan	Noun		base
silbi	silbi	Noun		base
silid	silid	Noun		base
simbahan	simbahan	Noun		base
simbolo	simbolo	Noun		base
simula	simula	Noun		base
simulan	simulan	Verb		base
sina	sina	Determiner		base
sinabi	sinabi	Verb		base
sinabihan	sinabihan	Unknown		base
sinadya	sinadya	Unknown		base
sinag	sinag	Noun		base
sinagoga	sinagoga	Noun		base
sinagot	sinagot	Unknown		base
sinakal	sinakal	Unknown		base
sinaktan	sinaktan	Unknown		base
sinalita	sinalita	Unknown		base
sinama	sinama	Adjective		base
sinamahan	sinamahan	Unknown		base
sinampal	sinampal	Unknown		base
sinaniban	sinaniban	Adjective		base
sinapupunan	sinapupunan	Noun		base
sinarhan	sinarhan	Unknown		base
sinasabi	sinasabi	Unknown		base
sinasabihan	sinasabihan	Unknown		base
sinasaktan	sinasaktan	Unknown		base
sinasakyan	sinasakyan	Unknown		base
sinasaniban	sinasaniban	Unknown		base
sinasaway	sinasaway	Unknown		base
sinaway	sinaway	Unknown		base
singaw	singaw	Noun		base
singko	singko	Numeral		base
singsing	singsing	Noun		base
sinimulan	sinimulan	Unknown		base
sinira	sinira	Unknown		base
siniraan	siniraan	Unknown		base
sinisimulan	sinisimulan	Unknown		base
sinisingil	sinisingil	Unknown		base
sinisira	sinisira	Unknown		base
sinisiraan	sinisiraan	Unknown		base
sino	sino	Pronoun		base
sinturon	sinturon	Noun		base
sinubukan	sinubukan	Unknown		base
sinulat	sinulat	Verb		base
sinulatan	sinulatan	Verb		base
sinulsulan	sinulsulan	Unknown		base
sinuman	sinuman	Pronoun		base
sinumpaan	sinumpaan	Verb		base
sinundan	sinundan	Unknown		base
sinungaling	sinungaling	Adjective		base
sinunggaban	sinunggaban	Unknown		base
sinunod	sinunod	Unknown		base
sinunog	sinunog	Unknown		base
sinusubukan	sinusubukan	Unknown		base
sinusulat	sinusulat	Unknown		base
sinusundan	sinusundan	Unknown		base
sinusunod	sinusunod	Unknown		base
sinusunog	sinusunog	Unknown		base
sirain	sirain	Verb		base
sisidlan	sisidlan	Noun		base
sisikat	sisikat	Verb		base
sisimulan	sisimulan	Unknown		base
sisirain	sisirain	Unknown		base
sisiw	sisiw	Noun		base
siya	siya	Pronoun		base
siyam	siyam	Numeral		base
siyang	siyang	Pronoun		base
sobra	sobra	Noun		base
sobrang	sobrang	Adverb		base
subalit	subalit	Coordinating connective		base
subok	subok	Noun		base
subukan	subukan	Verb		base
sugapa	sugapa	Adjective		base
sugat	sugat	Noun		base
suka	suka	Noun		base
sukat	sukat	Noun		base
sulat	sulat	Noun		base
sulatan	sulatan	Verb		base
sulo	sulo	Noun		base
sulok	sulok	Noun		base
sulsulan	sulsulan	Unknown		base
sumabog	sumabog	Verb		base
sumadsad	sumadsad	Verb		base
sumagot	sumagot	Verb		base
sumakal	sumakal	Unknown		base
sumakay	sumakay	Verb		base
sumama	sumama	Verb		base
sumampal	sumampal	Unknown		base
sumampalataya	sumampalataya	Verb		base
sumangguni	sumangguni	Verb		base
sumasagot	sumasagot	Unknown		base
sumasakay	sumasakay	Noun		base
sumasama	sumasama	Verb		base
sumasampal	sumasampal	Unknown		base
sumasampalataya	sumasampalataya	Verb		base
sumayaw	sumayaw	Verb		base
sumenyas	sumenyas	Verb		base
sumikat	sumikat	Verb		base
sumisikat	sumisikat	Verb		base
sumpa	sumpa	Noun		base
sumpaan	sumpaan	Verb		base
sumubok	sumubok	Unknown		base
sumulat	sumulat	Verb		base
sumunod	sumunod	Verb		base
sumusubok	sumusubok	Unknown		base
sumusulat	sumusulat	Verb		base
sumusunod	sumusunod	Unknown		base
sumusuway	sumusuway	Unknown		base
sumuway	sumuway	Verb		base
sundalo	sundalo	Noun		base
sundan	sundan	Verb		base
sundin	sundin	Verb		base
sungay	sungay	Noun		base
sunggaban	sunggaban	Verb		base
sunod	sunod	Adjective		base
sunugin	sunugin	Verb		base
suot	suot	Noun		base
supot	supot	Noun		base
suriin	suriin	Verb		base
susi	susi	Noun		base
suso	suso	Noun		base
susubok	susubok	Unknown		base
susundin	susundin	Unknown		base
susunod	susunod	Adjective		base
susunugin	susunugin	Unknown		base
suwail	suwail	Adjective		base
sya	sya	Pronoun		base
taas	taas	Noun		base
tabak	tabak	Noun		base
tabernakulo	tabernakulo	Noun		base
tabi	tabi	Noun		base
tabing	tabing	Noun		base
tabunan	tabunan	Verb		base
taga	taga	Noun		base
tagabantay	tagabantay	Noun		base
tagapagligtas	tagapagligtas	Proper noun		base
tagapaglingkod	tagapaglingkod	Noun		base
tagapagmana	tagapagmana	Noun		base
tagapagsalita	tagapagsalita	Noun		base
tagapagturo	tagapagturo	Noun		base
tagapakinig	tagapakinig	Noun		base
tagapamagitan	tagapamagitan	Noun		base
tagapamahala	tagapamahala	Noun		base
tagapangasiwa	tagapangasiwa	Noun		base
tagapayo	tagapayo	Noun		base
tagaroon	tagaroon	Noun		base
tagasunod	tagasunod	Noun		base
taggutom	taggutom	Noun		base
tagiliran	tagiliran	Noun		base
taglagas	taglagas	Noun		base
taglamig	taglamig	Noun		base
taglay	taglay	Adjective		base
tagpi	tagpi	Noun		base
tagubilin	tagubilin	Noun		base
tagumpay	tagumpay	Noun		base
tahanan	tahanan	Noun		base
tahi	tahi	Noun		base
tahimik	tahimik	Adjective		base
taimtim	taimtim	Adjective		base
tainga	tainga	Noun		base
takal	takal	Noun		base
takbuhan	takbuhan	Noun		base
takbuhin	takbuhin	Verb		base
takdang	takdang	Adjective		base
takip	takip	Noun		base
takot	takot	Adjective		base
takpan	takpan	Verb		base
taksil	taksil	Noun		base
tala	tala	Noun		base
talaan	talaan	Noun		base
talaga	talaga	Adverb		base
talakayan	talakayan	Noun		base
talento	talento	Noun		base
tali	tali	Noun		base
talian	talian	Unknown		base
talikuran	talikuran	Verb		base
talim	talim	Noun		base
talinghaga	talinghaga	Noun		base
tama	tama	Adjective		base
tamad	tamad	Adjective		base
tamar	tamar	Unknown		base
tambo	tambo	Noun		base
tamis	tamis	Noun		base
tampalasan	tampalasan	Adjective		base
tanda	tanda	Noun		base
tandang	tandang	Noun		base
tanga	tanga	Adjective		base
tanggalin	tanggalin	Verb		base
tanggap	tanggap	Adjective		base
tanggapin	tanggapin	Unknown		base
tanggihan	tanggihan	Unknown		base
tanghali	tanghali	Noun		base
tangisan	tangisan	Unknown		base
tangkay	tangkay	Noun		base
tanikala	tanikala	Noun		base
tanim	tanim	Noun		base
tanong	tanong	Verb		base
tanso	tanso	Noun		base
tanungin	tanungin	Verb		base
tanyag	tanyag	Adjective		base
tao	tao	Noun		base
taon	taon	Noun		base
taong	taong	Noun		base
taos	taos	Adjective		base
tapakan	tapakan	Unknown		base
tapang	tapang	Noun		base
tapat	tapat	Adjective		base
tapon	tapon	Noun		base
tapos	tapos	Adjective		base
tapusin	tapusin	Verb		base
tapyas	tapyas	Adjective		base
tarangkahan	tarangkahan	Noun		base
tasa	tasa	Noun		base
tatahimik	tatahimik	Unknown		base
tatak	tatak	Noun		base
tatakbo	tatakbo	Unknown		base
tatakpan	tatakpan	Unknown		base
tatambakan	tatambakan	Unknown		base
tatanggalin	tatanggalin	Unknown		base
tatanggap	tatanggap	Unknown		base
tatanggapin	tatanggapin	Unknown		base
tatanggihan	tatanggihan	Unknown		base
tatangis	tatangis	Unknown		base
tatanungin	tatanungin	Unknown		base
tatawa	tatawa	Unknown		base
tatawag	tatawag	Unknown		base
tatayo	tatayo	Unknown		base
tatlo	tatlo	Numeral		base
tatlumpu	tatlumpu	Numeral		base
tauhan	tauhan	Noun		base
tawag	tawag	Noun		base
tayo	tayo	Pronoun		base
tayong	tayong	Noun		base
tela	tela	Noun		base
templo	templo	Noun		base
tenga	tenga	Noun		base
teritoryo	teritoryo	Noun		base
terorista	terorista	Noun		base
testamento	testamento	Noun		base
tigang	tigang	Adjective		base
tigil	tigil	Noun		base
tigilan	tigilan	Verb		base
tignan	tignan	Verb		base
tiisin	tiisin	Noun		base
tikman	tikman	Verb		base
tila	tila	Adverb		base
timbangan	timbangan	Noun		base
timog	timog	Noun		base
timoteo	timoteo	Proper noun		base
tinaasan	tinaasan	Unknown		base
tinaga	tinaga	Unknown		base
tinakasan	tinakasan	Verb		base
tinakpan	tinakpan	Unknown		base
tinalikuran	tinalikuran	Unknown		base
tinalo	tinalo	Unknown		base
tinanggal	tinanggal	Unknown		base
tinanggalan	tinanggalan	Unknown		base
tinanggap	tinanggap	Unknown		base
tinanggihan	tinanggihan	Unknown		base
tinangka	tinangka	Unknown		base
tinanong	tinanong	Unknown		base
tinapay	tinapay	Noun		base
tinapon	tinapon	Unknown		base
tinapos	tinapos	Unknown		base
tinatakan	tinatakan	Unknown		base
tinatakot	tinatakot	Unknown		base
tinatanggap	tinatanggap	Unknown		base
tinatanggihan	tinatanggihan	Unknown		base
tinatanong	tinatanong	Unknown		base
tinatapon	tinatapon	Unknown		base
tinatawag	tinatawag	Verb		base
tindi	tindi	Noun		base
tingin	tingin	Noun		base
tingnan	tingnan	Verb		base
tinig	tinig	Noun		base
tinignan	tinignan	Unknown		base
tiniis	tiniis	Unknown		base
tinik	tinik	Noun		base
tinikman	tinikman	Unknown		base
tiningnan	tiningnan	Unknown		base
tinitiis	tinitiis	Unknown		base
tinitingnan	tinitingnan	Unknown		base
tinitirahan	tinitirahan	Unknown		base
tinitirhan	tinitirhan	Unknown		base
tinta	tinta	Noun		base
tinubos	tinubos	Unknown		base
tinukso	tinukso	Unknown		base
tinulungan	tinulungan	Unknown		base
tinutugtog	tinutugtog	Unknown		base
tinutukso	tinutukso	Unknown		base
tinutulungan	tinutulungan	Unknown		base
tinutuwid	tinutuwid	Unknown		base
tipan	tipan	Noun		base
tira	tira	Noun		base
tirahan	tirahan	Noun		base
titiisin	titiisin	Unknown		base
titik	titik	Noun		base
titingin	titingin	Unknown		base
tito	tito	Noun		base
titulo	titulo	Noun		base
tiwala	tiwala	Noun		base
tiyaga	tiyaga	Noun		base
tiyak	tiyak	Adjective		base
tiyan	tiyan	Noun		base
tolda	tolda	Noun		base
tomas	tomas	Proper noun		base
tono	tono	Noun		base
tore	tore	Noun		base
toro	toro	Noun		base
totoo	totoo	Adjective		base
trabaho	trabaho	Noun		base
tradisyon	tradisyon	Noun		base
tres	tres	Numeral		base
tribo	tribo	Noun		base
tribu	tribu	Noun		base
trigo	trigo	Noun		base
triguhan	triguhan	Noun		base
trono	trono	Noun		base
troso	troso	Noun		base
trumpeta	trumpeta	Noun		base
tsismosa	tsismoso	Adjective	Gender=Feminine	wiktionary
tsismoso	tsismoso	Adjective		base
tubig	tubig	Noun		base
tubo	tubo	Noun		base
tubusin	tubusin	Verb		base
tugon	tugon	Noun		base
tuhod	tuhod	Noun		base
tukod	tukod	Noun		base
tukso	tukso	Noun		base
tuksuhin	tuksuhin	Unknown		base
tuktok	tuktok	Noun		base
tulad	tulad	Adjective		base
tularan	tularan	Noun		base
tuldok	tuldok	Noun		base
tuli	tuli	Noun		base
tulis	tulis	Noun		base
tulisan	tulisan	Noun		base
tulo	tulo	Noun		base
tulog	tulog	Noun		base
tulong	tulong	Noun		base
tulungan	tulungan	Verb		base
tumahimik	tumahimik	Verb		base
tumakas	tumakas	Verb		base
tumakbo	tumakbo	Verb		base
tumalon	tumalon	Verb		base
tumama	tumama	Verb		base
tumanggap	tumanggap	Verb		base
tumanggi	tumanggi	Verb		base
tumangis	tumangis	Verb		base
tumapak	tumapak	Verb		base
tumatakas	tumatakas	Unknown		base
tumatakbo	tumatakbo	Unknown		base
tumatanggap	tumatanggap	Unknown		base
tumatanggi	tumatanggi	Unknown		base
tumatangis	tumatangis	Unknown		base
tumatawa	tumatawa	Unknown		base
tumatawag	tumatawag	Unknown		base
tumatayo	tumatayo	Unknown		base
tumawag	tumawag	Verb		base
tumayo	tumayo	Verb		base
tumingala	tumingala	Verb		base
tumingin	tumingin	Verb		base
tumira	tumira	Verb		base
tumitingin	tumitingin	Unknown		base
tumiwalag	tumiwalag	Verb		base
tumpok	tumpok	Noun		base
tumugtog	tumugtog	Verb		base
tumulong	tumulong	Verb		base
tumutugtog	tumutugtog	Unknown		base
tumutulong	tumutulong	Unknown		base
tunay	tunay	Proper noun		base
tungkod	tungkod	Noun		base
tungkol	tungkol	Adposition		base
tungkulin	tungkulin	Noun		base
tungo	tungo	Noun		base
tunog	tunog	Noun		base
tupa	tupa	Noun		base
turong	turong	Noun		base
tuso	tuso	Adjective		base
tuta	tuta	Noun		base
tutol	tutol	Adjective		base
tutulong	tutulong	Unknown		base
tutulungan	tutulungan	Unknown		base
tuwa	tuwa	Noun		base
tuwalya	tuwalya	Noun		base
tuwid	tuwid	Adjective		base
tuwing	tuwing	Subordinating connective		base
tuyo	tuyo	Adjective		base
tuyong	tuyong	Noun		base
tuyot	tuyot	Adjective		base
ubas	ubas	Noun		base
ubasan	ubasan	Noun		base
ubos	ubos	Adjective		base
ugali	ugali	Noun		base
ugat	ugat	Noun		base
uhay	uhay	Noun		base
ukol	ukol	Adposition		base
ulan	ulan	Noun		base
ulap	ulap	Noun		base
ulat	ulat	Noun		base
uli	uli	Adverb		base
ulila	ulila	Noun		base
uling	uling	Noun		base
ulit	ulit	Adverb		base
ulo	ulo	Noun		base
ulunan	ulunan	Noun		base
ulupong	ulupong	Noun		base
umaagos	umaagos	Unknown		base
umaahon	umaahon	Unknown		base
umaakyat	umaakyat	Verb		base
umaalingawngaw	umaalingawngaw	Unknown		base
umaalis	umaalis	Unknown		base
umaapaw	umaapaw	Verb		base
umaapi	umaapi	Unknown		base
umaasa	umaasa	Verb		base
umaawit	umaawit	Unknown		base
umaga	umaga	Noun		base
umagaw	umagaw	Verb		base
umagos	umagos	Verb		base
umahon	umahon	Proper noun		base
umakay	umakay	Unknown		base
umakyat	umakyat	Verb		base
umalis	umalis	Verb		base
umamin	umamin	Verb		base
umasa	umasa	Verb		base
umawit	umawit	Verb		base
umibig	umibig	Verb		base
umihip	umihip	Verb		base
umiibig	umiibig	Verb		base
umiihip	umiihip	Unknown		base
umiiling	umiiling	Unknown		base
umiinom	umiinom	Verb		base
umiiwas	umiiwas	Unknown		base
umiiyak	umiiyak	Verb		base
umikot	umikot	Verb		base
uminom	uminom	Verb		base
umintindi	umintindi	Verb		base
umiwas	umiwas	Verb		base
umiyak	umiyak	Verb		base
umulan	umulan	Verb		base
umupo	umupo	Verb		base
umusbong	umusbong	Verb		base
umuupo	umuupo	Unknown		base
umuwi	umuwi	Verb		base
una	una	Adjective		base
unahin	unahin	Verb		base
unan	unan	Noun		base
unos	unos	Noun		base
uod	uod	Noun		base
upa	upa	Noun		base
upang	upang	Coordinating connective		base
upuan	upuan	Noun		base
uri	uri	Noun		base
usap	usap	Noun		base
usapan	usapan	Noun		base
usapin	usapin	Noun		base
usigin	usigin	Verb		base
usok	usok	Noun		base
utak	utak	Noun		base
utang	utang	Noun		base
utos	utos	Noun		base
utusan	utusan	Noun		base
uunlad	uunlad	Unknown		base
uupo	uupo	Unknown		base
uusigin	uusigin	Unknown		base
uuwi	uuwi	Unknown		base
uwak	uwak	Noun		base
wag	wag	Verb		base
wakas	wakas	Noun		base
wala	wala	Verb		base
walang	walang	Verb		base
walo	walo	Numeral		base
walumpu	walumpu	Numeral		base
wangis	wangis	Noun		base
wari	wari	Noun		base
wasakin	wasakin	Verb		base
wasto	wasto	Adjective		base
wawasakin	wawasakin	Unknown		base
wika	wika	Noun		base
winasak	winasak	Unknown		base
winawasak	winawasak	Unknown		base
yaman	yaman	Noun		base
yamang	yamang	Coordinating connective		base
yan	yan	Pronoun		base
yaon	yaon	Pronoun		base
yaong	yaong	Noun		base
yapak	yapak	Adjective		base
yari	yari	Noun		base
yayaman	yayaman	Coordinating connective		base
yayanig	yayanig	Unknown		base
yelo	yelo	Noun		base
yumakap	yumakap	Verb		base
yumaman	yumaman	Verb		base
yumuko	yumuko	Verb		base
yumurak	yumurak	Verb		base
yun	yun	Pronoun		base
yung	yung	Proper noun		base
yungib	yungib	Noun		base
yuyuko	yuyuko	Unknown		base
yuyurakan	yuyurakan	Unknown		base
